GeneID	Length	accepted_hits.bam
KH2013:KH.C1.800	414	1
KH2013:KH.C1.1104	1688	161
KH2013:KH.C1.424	1214	17
KH2013:KH.C1.529	3211	163
KH2013:KH.C1.844	1428	28
KH2013:KH.C1.626	772	6
KH2013:KH.C1.1191	1148	59
KH2013:KH.C1.567	1440	138
KH2013:KH.C1.921	362	0
KH2013:KH.C1.911	694	277
KH2013:KH.C1.843	1449	67
KH2013:KH.C1.185	3100	80
KH2013:KH.C1.218	2292	74
KH2013:KH.C1.850	1724	331
KH2013:KH.C1.494	998	205
KH2013:KH.C1.700	1021	29
KH2013:KH.C1.590	307	1
KH2013:KH.C1.763	730	5
KH2013:KH.C1.554	1777	12
KH2013:KH.C1.961	246	0
KH2013:KH.C1.868	1239	0
KH2013:KH.C1.1132	1488	2
KH2013:KH.C1.1146	2200	5
KH2013:KH.C1.812	1832	1
KH2013:KH.C1.955	4891	67
KH2013:KH.C1.277	3867	137
KH2013:KH.C1.901	1865	565
KH2013:KH.C1.719	2257	182
KH2013:KH.C1.893	1027	19
KH2013:KH.C1.640	335	0
KH2013:KH.C1.1072	291	2
KH2013:KH.C1.820	275	0
KH2013:KH.C1.620	4234	1470
KH2013:KH.C1.412	1769	4192
KH2013:KH.C1.594	1164	8
KH2013:KH.C1.941	3040	264
KH2013:KH.C1.650	1304	4
KH2013:KH.C1.86	979	127
KH2013:KH.C1.757	527	10
KH2013:KH.C1.1151	1281	363
KH2013:KH.C1.296	1274	660
KH2013:KH.C1.400	2580	237
KH2013:KH.C1.1041	1463	45
KH2013:KH.C1.786	2358	0
KH2013:KH.C1.1004	2147	0
KH2013:KH.C1.1037	3040	38
KH2013:KH.C1.995	2704	567
KH2013:KH.C1.324	971	31
KH2013:KH.C1.205	2822	38
KH2013:KH.C1.845	704	0
KH2013:KH.C1.1002	547	4
KH2013:KH.C1.50	1872	11
KH2013:KH.C1.21	2222	893
KH2013:KH.C1.160	319	0
KH2013:KH.C1.604	972	2
KH2013:KH.C1.219	3951	589
KH2013:KH.C1.415	801	57
KH2013:KH.C1.534	644	466
KH2013:KH.C1.472	386	9
KH2013:KH.C1.115	485	121
KH2013:KH.C1.837	2173	53
KH2013:KH.C1.751	2192	32
KH2013:KH.C1.1125	2468	726
KH2013:KH.C1.267	2862	1646
KH2013:KH.C1.968	1021	1
KH2013:KH.C1.118	1255	8
KH2013:KH.C1.678	2351	221
KH2013:KH.C1.1222	1280	59
KH2013:KH.C1.67	1905	133
KH2013:KH.C1.682	522	7
KH2013:KH.C1.1061	1471	65
KH2013:KH.C1.676	713	3
KH2013:KH.C1.740	3695	5990
KH2013:KH.C1.1105	1333	3
KH2013:KH.C1.555	4400	900
KH2013:KH.C1.949	1364	0
KH2013:KH.C1.1080	1157	2
KH2013:KH.C1.872	1054	9
KH2013:KH.C1.510	1295	1
KH2013:KH.C1.1252	2623	70
KH2013:KH.C1.446	2447	110
KH2013:KH.C1.356	4229	1548
KH2013:KH.C1.1298	1400	62
KH2013:KH.C1.923	770	6
KH2013:KH.C1.1251	1163	18
KH2013:KH.C1.834	1806	837
KH2013:KH.C1.425	2094	98
KH2013:KH.C1.1230	2642	633
KH2013:KH.C1.17	1648	1273
KH2013:KH.C1.1068	1877	6
KH2013:KH.C1.306	1768	4823
KH2013:KH.C1.792	751	1
KH2013:KH.C1.934	721	12
KH2013:KH.C1.954	908	11
KH2013:KH.C1.925	1570	7
KH2013:KH.C1.1	995	44
KH2013:KH.C1.81	1154	13
KH2013:KH.C1.531	1704	364
KH2013:KH.C1.621	838	817
KH2013:KH.C1.51	1981	208
KH2013:KH.C1.156	1805	40
KH2013:KH.C1.1182	2409	592
KH2013:KH.C1.695	3648	746
KH2013:KH.C1.1036	611	9
KH2013:KH.C1.953	1578	48
KH2013:KH.C1.917	911	2
KH2013:KH.C1.93	3067	131
KH2013:KH.C1.963	469	0
KH2013:KH.C1.755	2079	374
KH2013:KH.C1.264	1872	47445
KH2013:KH.C1.906	1453	33
KH2013:KH.C1.859	2635	49
KH2013:KH.C1.143	1056	287
KH2013:KH.C1.511	1544	187
KH2013:KH.C1.284	961	53
KH2013:KH.C1.783	2459	490
KH2013:KH.C1.513	3787	942
KH2013:KH.C1.368	2051	64
KH2013:KH.C1.1176	1140	1217
KH2013:KH.C1.1085	3408	183
KH2013:KH.C1.71	2318	121
KH2013:KH.C1.152	1131	1
KH2013:KH.C1.300	2563	46
KH2013:KH.C1.673	1400	0
KH2013:KH.C1.817	274	5
KH2013:KH.C1.732	3342	57
KH2013:KH.C1.1269	2274	1
KH2013:KH.C1.1135	2191	161
KH2013:KH.C1.1049	1222	0
KH2013:KH.C1.282	3409	863
KH2013:KH.C1.625	7162	417
KH2013:KH.C1.680	1263	88
KH2013:KH.C1.141	1519	4674
KH2013:KH.C1.557	11664	688
KH2013:KH.C1.735	254	6
KH2013:KH.C1.1024	1572	1441
KH2013:KH.C1.1118	1449	436
KH2013:KH.C1.1171	1121	11
KH2013:KH.C1.167	983	57
KH2013:KH.C1.198	4045	1866
KH2013:KH.C1.696	304	2
KH2013:KH.C1.429	2521	309
KH2013:KH.C1.95	1431	0
KH2013:KH.C1.658	1642	6
KH2013:KH.C1.450	1960	123
KH2013:KH.C1.492	1856	24
KH2013:KH.C1.730	6895	197
KH2013:KH.C1.919	243	0
KH2013:KH.C1.598	2693	1657
KH2013:KH.C1.691	1110	1
KH2013:KH.C1.736	1372	243
KH2013:KH.C1.373	1955	36
KH2013:KH.C1.190	1182	14
KH2013:KH.C1.186	1157	38
KH2013:KH.C1.1033	1660	163
KH2013:KH.C1.387	2119	47
KH2013:KH.C1.737	1135	599
KH2013:KH.C1.1010	2591	6
KH2013:KH.C1.1077	1667	60
KH2013:KH.C1.374	2114	193
KH2013:KH.C1.818	2651	169
KH2013:KH.C1.313	2089	0
KH2013:KH.C1.304	1174	1
KH2013:KH.C1.717	3110	182
KH2013:KH.C1.88	6721	1776
KH2013:KH.C1.943	13614	310
KH2013:KH.C1.157	707	6
KH2013:KH.C1.649	863	14
KH2013:KH.C1.998	1756	630
KH2013:KH.C1.1185	1200	0
KH2013:KH.C1.14	961	25
KH2013:KH.C1.1299	4389	17565
KH2013:KH.C1.463	3737	1096
KH2013:KH.C1.8	2072	102
KH2013:KH.C1.802	2241	143
KH2013:KH.C1.617	1673	19
KH2013:KH.C1.145	1996	4853
KH2013:KH.C1.382	1713	226
KH2013:KH.C1.77	3435	82
KH2013:KH.C1.527	1478	15
KH2013:KH.C1.276	1830	80
KH2013:KH.C1.503	459	14
KH2013:KH.C1.994	2107	12510
KH2013:KH.C1.91	652	5
KH2013:KH.C1.1124	2794	147
KH2013:KH.C1.870	2470	140
KH2013:KH.C1.591	2409	312
KH2013:KH.C1.471	4208	1050
KH2013:KH.C1.278	13826	664
KH2013:KH.C1.1115	1031	0
KH2013:KH.C1.440	744	0
KH2013:KH.C1.648	993	4
KH2013:KH.C1.431	896	1
KH2013:KH.C1.1131	1295	91
KH2013:KH.C1.1013	720	261
KH2013:KH.C1.392	1023	9
KH2013:KH.C1.1249	1860	186
KH2013:KH.C1.502	5743	257
KH2013:KH.C1.607	838	12
KH2013:KH.C1.1282	2618	38
KH2013:KH.C1.134	234	1
KH2013:KH.C1.767	2774	245
KH2013:KH.C1.908	759	775
KH2013:KH.C1.348	834	3
KH2013:KH.C1.905	13810	801
KH2013:KH.C1.1108	952	4
KH2013:KH.C1.466	607	7
KH2013:KH.C1.104	1269	47
KH2013:KH.C1.564	3589	35
KH2013:KH.C1.514	2824	715
KH2013:KH.C1.168	1616	12
KH2013:KH.C1.1242	6246	116
KH2013:KH.C1.66	1106	355
KH2013:KH.C1.1040	951	165
KH2013:KH.C1.519	2897	0
KH2013:KH.C1.871	3387	214
KH2013:KH.C1.341	3138	1231
KH2013:KH.C1.337	1612	14
KH2013:KH.C1.971	5216	2256
KH2013:KH.C1.434	1272	10
KH2013:KH.C1.97	3016	1646
KH2013:KH.C1.627	588	0
KH2013:KH.C1.1288	1510	53
KH2013:KH.C1.1030	1013	10
KH2013:KH.C1.1140	3663	1348
KH2013:KH.C1.1032	2113	428
KH2013:KH.C1.532	1191	19
KH2013:KH.C1.307	2174	176
KH2013:KH.C1.1198	1386	69
KH2013:KH.C1.397	2004	122
KH2013:KH.C1.196	3558	2853
KH2013:KH.C1.1159	1719	8
KH2013:KH.C1.910	2893	67
KH2013:KH.C1.824	2773	727
KH2013:KH.C1.498	5307	8
KH2013:KH.C1.389	4344	6233
KH2013:KH.C1.1056	2118	251
KH2013:KH.C1.131	1834	135
KH2013:KH.C1.367	2585	90
KH2013:KH.C1.725	3617	2285
KH2013:KH.C1.11	3330	6640
KH2013:KH.C1.508	3213	1421
KH2013:KH.C1.1272	2579	66
KH2013:KH.C1.1071	949	2
KH2013:KH.C1.225	2095	31
KH2013:KH.C1.288	2620	294
KH2013:KH.C1.662	532	48
KH2013:KH.C1.1016	5063	5930
KH2013:KH.C1.1038	871	68
KH2013:KH.C1.856	840	234
KH2013:KH.C1.883	2859	296
KH2013:KH.C1.363	1949	9388
KH2013:KH.C1.1145	3391	645
KH2013:KH.C1.956	1140	34
KH2013:KH.C1.488	2456	414
KH2013:KH.C1.699	3836	84
KH2013:KH.C1.1278	1632	169
KH2013:KH.C1.202	2045	464
KH2013:KH.C1.39	673	4
KH2013:KH.C1.408	714	2
KH2013:KH.C1.117	2167	637
KH2013:KH.C1.710	2329	519
KH2013:KH.C1.902	883	172
KH2013:KH.C1.887	1581	25
KH2013:KH.C1.552	1631	218
KH2013:KH.C1.692	1774	4
KH2013:KH.C1.75	2061	130
KH2013:KH.C1.468	723	5
KH2013:KH.C1.1084	567	0
KH2013:KH.C1.224	1602	2
KH2013:KH.C1.766	940	1
KH2013:KH.C1.358	2086	789
KH2013:KH.C1.967	3489	242
KH2013:KH.C1.417	1630	19
KH2013:KH.C1.602	1607	0
KH2013:KH.C1.340	3011	377
KH2013:KH.C1.334	4054	58
KH2013:KH.C1.1196	1245	86
KH2013:KH.C1.854	3255	3161
KH2013:KH.C1.587	378	1
KH2013:KH.C1.1213	2576	193
KH2013:KH.C1.1209	394	5
KH2013:KH.C1.929	826	19
KH2013:KH.C1.612	2427	15766
KH2013:KH.C1.393	1544	15
KH2013:KH.C1.1193	1405	1
KH2013:KH.C1.1054	3135	2536
KH2013:KH.C1.672	1236	10
KH2013:KH.C1.109	2106	2018
KH2013:KH.C1.668	313	1
KH2013:KH.C1.192	954	36
KH2013:KH.C1.708	3008	1462
KH2013:KH.C1.6	1361	271
KH2013:KH.C1.703	1098	36
KH2013:KH.C1.1292	3740	200
KH2013:KH.C1.478	2248	1452
KH2013:KH.C1.247	12082	8258
KH2013:KH.C1.726	2897	276
KH2013:KH.C1.1134	1592	138
KH2013:KH.C1.634	1774	203
KH2013:KH.C1.938	2385	141
KH2013:KH.C1.1187	3031	2859
KH2013:KH.C1.814	1879	256
KH2013:KH.C1.289	2065	510
KH2013:KH.C1.592	1688	7
KH2013:KH.C1.1086	3528	47
KH2013:KH.C1.325	2096	291
KH2013:KH.C1.544	1365	179
KH2013:KH.C1.1239	1812	147
KH2013:KH.C1.85	791	82
KH2013:KH.C1.1044	2183	298
KH2013:KH.C1.402	1313	121
KH2013:KH.C1.170	1678	1028
KH2013:KH.C1.123	2401	25
KH2013:KH.C1.1047	322	2
KH2013:KH.C1.1021	2017	342
KH2013:KH.C1.448	4734	4834
KH2013:KH.C1.864	1198	1871
KH2013:KH.C1.1175	2872	93
KH2013:KH.C1.90	1545	575
KH2013:KH.C1.1142	2086	3
KH2013:KH.C1.1237	1324	21
KH2013:KH.C1.1267	4176	320
KH2013:KH.C1.1006	274	0
KH2013:KH.C1.1130	1599	19
KH2013:KH.C1.1015	699	1
KH2013:KH.C1.807	2219	262
KH2013:KH.C1.386	1430	96
KH2013:KH.C1.1057	2025	51
KH2013:KH.C1.427	1349	20
KH2013:KH.C1.336	2993	552
KH2013:KH.C1.281	1195	103
KH2013:KH.C1.833	826	54
KH2013:KH.C1.439	1474	206
KH2013:KH.C1.372	1572	0
KH2013:KH.C1.509	288	1
KH2013:KH.C1.505	3779	1333
KH2013:KH.C1.862	1125	63
KH2013:KH.C1.390	591	5
KH2013:KH.C1.761	1435	1
KH2013:KH.C1.1205	1734	142
KH2013:KH.C1.444	750	0
KH2013:KH.C1.992	900	36
KH2013:KH.C1.741	3022	70
KH2013:KH.C1.398	1180	292
KH2013:KH.C1.569	837	2
KH2013:KH.C1.302	2478	16
KH2013:KH.C1.848	1367	319
KH2013:KH.C1.1234	867	13
KH2013:KH.C1.982	1351	77
KH2013:KH.C1.1133	1228	12
KH2013:KH.C1.1217	2129	144
KH2013:KH.C1.774	1926	9
KH2013:KH.C1.1008	2045	2172
KH2013:KH.C1.1059	2822	701
KH2013:KH.C1.1095	1707	547
KH2013:KH.C1.328	566	123
KH2013:KH.C1.35	1509	973
KH2013:KH.C1.7	3243	1043
KH2013:KH.C1.37	1067	6
KH2013:KH.C1.643	1076	23
KH2013:KH.C1.756	1274	504
KH2013:KH.C1.931	6314	27026
KH2013:KH.C1.353	1377	121
KH2013:KH.C1.652	2092	15
KH2013:KH.C1.686	3707	85
KH2013:KH.C1.274	4693	502
KH2013:KH.C1.707	2095	10
KH2013:KH.C1.3	663	0
KH2013:KH.C1.102	1616	1
KH2013:KH.C1.711	2829	655
KH2013:KH.C1.1264	898	0
KH2013:KH.C1.1184	1133	297
KH2013:KH.C1.1058	2584	869
KH2013:KH.C1.1110	1720	89
KH2013:KH.C1.125	1778	15
KH2013:KH.C1.295	921	0
KH2013:KH.C1.316	1379	0
KH2013:KH.C1.175	2127	1022
KH2013:KH.C1.638	1484	104
KH2013:KH.C1.467	1950	46
KH2013:KH.C1.53	895	51
KH2013:KH.C1.342	479	316
KH2013:KH.C1.1265	1305	959
KH2013:KH.C1.447	3843	1256
KH2013:KH.C1.244	6024	55287
KH2013:KH.C1.24	1549	214
KH2013:KH.C1.365	388	0
KH2013:KH.C1.409	3861	8407
KH2013:KH.C1.1280	3651	18
KH2013:KH.C1.200	4017	2817
KH2013:KH.C1.1244	1802	450
KH2013:KH.C1.506	353	0
KH2013:KH.C1.1232	1400	160
KH2013:KH.C1.675	1254	241
KH2013:KH.C1.1236	1572	125
KH2013:KH.C1.12	2226	21
KH2013:KH.C1.362	2040	17
KH2013:KH.C1.194	1030	0
KH2013:KH.C1.339	4328	966
KH2013:KH.C1.685	2651	395
KH2013:KH.C1.1076	3315	676
KH2013:KH.C1.34	394	0
KH2013:KH.C1.179	2201	698
KH2013:KH.C1.380	2970	630
KH2013:KH.C1.808	2128	24
KH2013:KH.C1.731	2723	52
KH2013:KH.C1.54	3799	174
KH2013:KH.C1.418	739	1
KH2013:KH.C1.154	283	3
KH2013:KH.C1.13	2915	78
KH2013:KH.C1.1060	1995	28
KH2013:KH.C1.651	4236	115
KH2013:KH.C1.571	2735	2916
KH2013:KH.C1.794	537	5
KH2013:KH.C1.319	2870	129
KH2013:KH.C1.1211	10272	3884
KH2013:KH.C1.271	433	5
KH2013:KH.C1.1129	2973	2915
KH2013:KH.C1.775	967	26
KH2013:KH.C1.586	547	7
KH2013:KH.C1.499	1547	4
KH2013:KH.C1.829	2660	68
KH2013:KH.C1.946	1316	0
KH2013:KH.C1.229	1387	0
KH2013:KH.C1.330	4698	5044
KH2013:KH.C1.784	1033	39
KH2013:KH.C1.407	3547	1828
KH2013:KH.C1.904	3467	4077
KH2013:KH.C1.76	2764	1
KH2013:KH.C1.926	2316	13
KH2013:KH.C1.1063	1649	10
KH2013:KH.C1.210	961	3
KH2013:KH.C1.31	2424	42
KH2013:KH.C1.428	2047	1273
KH2013:KH.C1.1231	6117	1663
KH2013:KH.C1.491	3938	690
KH2013:KH.C1.385	935	25
KH2013:KH.C1.209	1614	69
KH2013:KH.C1.694	1667	156
KH2013:KH.C1.364	1186	22
KH2013:KH.C1.978	2191	120
KH2013:KH.C1.932	578	53
KH2013:KH.C1.1172	2856	155
KH2013:KH.C1.212	2827	1130
KH2013:KH.C1.279	5982	7128
KH2013:KH.C1.1178	2192	2203
KH2013:KH.C1.413	4255	3158
KH2013:KH.C1.480	998	26
KH2013:KH.C1.822	4826	6643
KH2013:KH.C1.197	1100	75
KH2013:KH.C1.721	1888	23
KH2013:KH.C1.762	1895	21
KH2013:KH.C1.1031	701	63
KH2013:KH.C1.679	980	50
KH2013:KH.C1.861	1389	362
