GeneID	Length	accepted_hits.bam
KH2013:KH.C1.842	1190	124
KH2013:KH.C1.476	547	20
KH2013:KH.C1.823	604	29
KH2013:KH.C1.355	1112	347
KH2013:KH.C1.1027	2171	7384
KH2013:KH.C1.970	2096	87
KH2013:KH.C1.140	1498	287
KH2013:KH.C1.1062	1510	508
KH2013:KH.C1.928	2813	10
KH2013:KH.C1.1274	1293	0
KH2013:KH.C1.538	1424	401
KH2013:KH.C1.875	1234	28
KH2013:KH.C1.1120	1067	88
KH2013:KH.C1.388	1487	690
KH2013:KH.C1.195	2961	118
KH2013:KH.C1.797	1066	8
KH2013:KH.C1.603	4639	7216
KH2013:KH.C1.483	2756	478
KH2013:KH.C1.1188	2195	23
KH2013:KH.C1.1170	1807	8
KH2013:KH.C1.445	2098	60
KH2013:KH.C1.98	3327	3951
KH2013:KH.C1.779	1414	32
KH2013:KH.C1.515	1375	85
KH2013:KH.C1.414	1704	3
KH2013:KH.C1.769	1103	0
KH2013:KH.C1.879	1125	3
KH2013:KH.C1.1287	4890	141
KH2013:KH.C1.667	805	6
KH2013:KH.C1.553	1994	31
KH2013:KH.C1.470	781	10
KH2013:KH.C1.101	1479	70
KH2013:KH.C1.82	697	508
KH2013:KH.C1.246	2225	169
KH2013:KH.C1.59	1733	592
KH2013:KH.C1.933	2577	681
KH2013:KH.C1.983	2252	1668
KH2013:KH.C1.535	2961	656
KH2013:KH.C1.1221	1789	69
KH2013:KH.C1.936	1721	392
KH2013:KH.C1.191	623	7
KH2013:KH.C1.68	1662	38
KH2013:KH.C1.309	1082	91
KH2013:KH.C1.199	2497	282
KH2013:KH.C1.991	1124	39
KH2013:KH.C1.449	1418	10
KH2013:KH.C1.317	2162	652
KH2013:KH.C1.1152	1479	4
KH2013:KH.C1.863	1412	43
KH2013:KH.C1.1284	839	40
KH2013:KH.C1.787	5921	3159
KH2013:KH.C1.677	5403	3291
KH2013:KH.C1.809	1641	124
KH2013:KH.C1.1081	2921	892
KH2013:KH.C1.63	2224	514
KH2013:KH.C1.1122	1930	1
KH2013:KH.C1.1158	2487	6
KH2013:KH.C1.99	2564	141
KH2013:KH.C1.1053	1931	2
KH2013:KH.C1.89	1846	44
KH2013:KH.C1.633	3857	1205
KH2013:KH.C1.4	2005	349
KH2013:KH.C1.898	2908	238
KH2013:KH.C1.628	1174	232
KH2013:KH.C1.884	1969	560
KH2013:KH.C1.484	1397	216
KH2013:KH.C1.574	1455	20008
KH2013:KH.C1.733	516	34
KH2013:KH.C1.100	348	4
KH2013:KH.C1.1279	438	3
KH2013:KH.C1.1268	423	1
KH2013:KH.C1.1192	392	11
KH2013:KH.C1.187	2678	385
KH2013:KH.C1.546	2677	892
KH2013:KH.C1.128	122	0
KH2013:KH.C1.1012	1096	420
KH2013:KH.C1.1109	3157	647
KH2013:KH.C1.158	2767	76
KH2013:KH.C1.485	318	0
KH2013:KH.C1.461	1014	3
KH2013:KH.C1.805	1215	21
KH2013:KH.C1.749	2734	147
KH2013:KH.C1.481	1081	292
KH2013:KH.C1.1014	935	31
KH2013:KH.C1.540	860	8
KH2013:KH.C1.637	4236	758
KH2013:KH.C1.867	2170	54
KH2013:KH.C1.119	636	0
KH2013:KH.C1.746	1711	182
KH2013:KH.C1.220	1074	132
KH2013:KH.C1.670	1119	359
KH2013:KH.C1.832	2124	78
KH2013:KH.C1.1276	1668	9
KH2013:KH.C1.1157	3012	1428
KH2013:KH.C1.285	4076	320
KH2013:KH.C1.583	3444	478
KH2013:KH.C1.1045	2415	200
KH2013:KH.C1.430	1570	15
KH2013:KH.C1.1275	1509	2269
KH2013:KH.C1.1224	3339	530
KH2013:KH.C1.146	3995	2021
KH2013:KH.C1.1075	1570	32
KH2013:KH.C1.913	1475	18
KH2013:KH.C1.993	8300	1180
KH2013:KH.C1.47	1339	73
KH2013:KH.C1.1302	735	45
KH2013:KH.C1.411	778	272
KH2013:KH.C1.124	2374	3673
KH2013:KH.C1.178	1127	42
KH2013:KH.C1.1270	807	13
KH2013:KH.C1.1121	1546	31
KH2013:KH.C1.147	4942	20
KH2013:KH.C1.974	1076	0
KH2013:KH.C1.133	1682	5556
KH2013:KH.C1.252	1636	1419
KH2013:KH.C1.999	1625	7
KH2013:KH.C1.142	4936	5147
KH2013:KH.C1.113	4446	737
KH2013:KH.C1.1247	1431	3
KH2013:KH.C1.308	1513	38
KH2013:KH.C1.5	5068	98
KH2013:KH.C1.272	1869	21
KH2013:KH.C1.108	1216	225
KH2013:KH.C1.563	1403	3
KH2013:KH.C1.847	1348	18
KH2013:KH.C1.25	1510	10
KH2013:KH.C1.855	1057	2
KH2013:KH.C1.891	1124	12
KH2013:KH.C1.1028	1220	1
KH2013:KH.C1.857	1328	3
KH2013:KH.C1.1255	786	2
KH2013:KH.C1.475	1361	5
KH2013:KH.C1.595	1281	0
KH2013:KH.C1.1169	953	180
KH2013:KH.C1.729	2466	75
KH2013:KH.C1.880	3335	185
KH2013:KH.C1.1144	1395	70
KH2013:KH.C1.1235	2094	107
KH2013:KH.C1.550	956	153
KH2013:KH.C1.1138	2758	1230
KH2013:KH.C1.92	3456	1482
KH2013:KH.C1.48	2980	69
KH2013:KH.C1.496	3541	19
KH2013:KH.C1.838	664	0
KH2013:KH.C1.605	908	120
KH2013:KH.C1.80	2628	630
KH2013:KH.C1.1160	3361	772
KH2013:KH.C1.597	1644	3
KH2013:KH.C1.1139	1920	6
KH2013:KH.C1.399	2075	605
KH2013:KH.C1.310	3097	40
KH2013:KH.C1.254	495	6
KH2013:KH.C1.915	1017	0
KH2013:KH.C1.1117	1697	8
KH2013:KH.C1.1065	3121	458
KH2013:KH.C1.1165	2066	157
KH2013:KH.C1.635	418	5
KH2013:KH.C1.151	1240	93
KH2013:KH.C1.1035	892	21
KH2013:KH.C1.357	957	6
KH2013:KH.C1.381	889	21
KH2013:KH.C1.33	1833	86
KH2013:KH.C1.957	318	0
KH2013:KH.C1.1228	728	1
KH2013:KH.C1.1219	6023	430
KH2013:KH.C1.265	1280	28
KH2013:KH.C1.930	1251	540
KH2013:KH.C1.226	2274	344
KH2013:KH.C1.237	1119	89
KH2013:KH.C1.1082	1583	50
KH2013:KH.C1.149	2251	97
KH2013:KH.C1.256	900	253
KH2013:KH.C1.1103	1359	53
KH2013:KH.C1.542	1791	241
KH2013:KH.C1.469	834	20
KH2013:KH.C1.724	1553	19
KH2013:KH.C1.661	2462	653
KH2013:KH.C1.629	1056	0
KH2013:KH.C1.489	1339	13
KH2013:KH.C1.1250	1344	58
KH2013:KH.C1.486	1043	397
KH2013:KH.C1.520	696	98
KH2013:KH.C1.543	1600	156
KH2013:KH.C1.1248	1356	98
KH2013:KH.C1.827	356	10
KH2013:KH.C1.973	1257	14
KH2013:KH.C1.379	1120	15
KH2013:KH.C1.796	2518	16
KH2013:KH.C1.657	2490	9
KH2013:KH.C1.773	3053	61
KH2013:KH.C1.575	2240	75
KH2013:KH.C1.1091	705	1
KH2013:KH.C1.87	1314	71
KH2013:KH.C1.162	2178	235
KH2013:KH.C1.888	1055	13
KH2013:KH.C1.548	2742	576
KH2013:KH.C1.126	1727	13
KH2013:KH.C1.865	2990	1072
KH2013:KH.C1.426	1927	246
KH2013:KH.C1.800	414	7
KH2013:KH.C1.1104	1688	79
KH2013:KH.C1.424	1214	39
KH2013:KH.C1.529	3211	182
KH2013:KH.C1.844	1428	12
KH2013:KH.C1.626	772	11
KH2013:KH.C1.1191	1148	43
KH2013:KH.C1.567	1440	283
KH2013:KH.C1.921	362	2
KH2013:KH.C1.911	694	212
KH2013:KH.C1.843	1449	83
KH2013:KH.C1.185	3100	61
KH2013:KH.C1.218	2292	168
KH2013:KH.C1.850	1724	256
KH2013:KH.C1.494	998	289
KH2013:KH.C1.700	1021	59
KH2013:KH.C1.590	307	91
KH2013:KH.C1.763	730	1
KH2013:KH.C1.554	1777	5
KH2013:KH.C1.961	246	5
KH2013:KH.C1.868	1239	6
KH2013:KH.C1.1132	1488	4
KH2013:KH.C1.1146	2200	191
KH2013:KH.C1.812	1832	9
KH2013:KH.C1.955	4891	22
KH2013:KH.C1.277	3867	150
KH2013:KH.C1.901	1865	330
KH2013:KH.C1.719	2257	120
KH2013:KH.C1.893	1027	4
KH2013:KH.C1.640	335	1
KH2013:KH.C1.1072	291	3
KH2013:KH.C1.820	275	0
KH2013:KH.C1.620	4234	499
KH2013:KH.C1.412	1769	4825
KH2013:KH.C1.594	1164	23
KH2013:KH.C1.941	3040	281
KH2013:KH.C1.650	1304	6
KH2013:KH.C1.86	979	275
KH2013:KH.C1.757	527	6
KH2013:KH.C1.1151	1281	219
KH2013:KH.C1.296	1274	1578
KH2013:KH.C1.400	2580	319
KH2013:KH.C1.1041	1463	75
KH2013:KH.C1.786	2358	0
KH2013:KH.C1.1004	2147	0
KH2013:KH.C1.1037	3040	17
KH2013:KH.C1.995	2704	320
KH2013:KH.C1.324	971	151
KH2013:KH.C1.205	2822	25
KH2013:KH.C1.845	704	0
KH2013:KH.C1.1002	547	0
KH2013:KH.C1.50	1872	447
KH2013:KH.C1.21	2222	2007
KH2013:KH.C1.160	319	0
KH2013:KH.C1.604	972	5
KH2013:KH.C1.219	3951	368
KH2013:KH.C1.415	801	0
KH2013:KH.C1.534	644	356
KH2013:KH.C1.472	386	37
KH2013:KH.C1.115	485	605
KH2013:KH.C1.837	2173	28
KH2013:KH.C1.751	2192	19
KH2013:KH.C1.1125	2468	554
KH2013:KH.C1.267	2862	634
KH2013:KH.C1.968	1021	36
KH2013:KH.C1.118	1255	11
KH2013:KH.C1.678	2351	252
KH2013:KH.C1.1222	1280	31
KH2013:KH.C1.67	1905	150
KH2013:KH.C1.682	522	0
KH2013:KH.C1.1061	1471	12
KH2013:KH.C1.676	713	2
KH2013:KH.C1.740	3695	4918
KH2013:KH.C1.1105	1333	10
KH2013:KH.C1.555	4400	609
KH2013:KH.C1.949	1364	5
KH2013:KH.C1.1080	1157	0
KH2013:KH.C1.872	1054	36
KH2013:KH.C1.510	1295	5
KH2013:KH.C1.1252	2623	33
KH2013:KH.C1.446	2447	83
KH2013:KH.C1.356	4229	2828
KH2013:KH.C1.1298	1400	116
KH2013:KH.C1.923	770	11
KH2013:KH.C1.1251	1163	31
KH2013:KH.C1.834	1806	494
KH2013:KH.C1.425	2094	173
KH2013:KH.C1.1230	2642	410
KH2013:KH.C1.17	1648	689
KH2013:KH.C1.1068	1877	5
KH2013:KH.C1.306	1768	1317
KH2013:KH.C1.792	751	9
KH2013:KH.C1.934	721	20
KH2013:KH.C1.954	908	7
KH2013:KH.C1.925	1570	56
KH2013:KH.C1.1	995	25
KH2013:KH.C1.81	1154	19
KH2013:KH.C1.531	1704	282
KH2013:KH.C1.621	838	350
KH2013:KH.C1.51	1981	2161
KH2013:KH.C1.156	1805	39
KH2013:KH.C1.1182	2409	529
KH2013:KH.C1.695	3648	363
KH2013:KH.C1.1036	611	5
KH2013:KH.C1.953	1578	418
KH2013:KH.C1.917	911	5
KH2013:KH.C1.93	3067	20
KH2013:KH.C1.963	469	0
KH2013:KH.C1.755	2079	81
KH2013:KH.C1.264	1872	13097
KH2013:KH.C1.906	1453	17
KH2013:KH.C1.859	2635	23
KH2013:KH.C1.143	1056	699
KH2013:KH.C1.511	1544	204
KH2013:KH.C1.284	961	44
KH2013:KH.C1.783	2459	283
KH2013:KH.C1.513	3787	272
KH2013:KH.C1.368	2051	41
KH2013:KH.C1.1176	1140	5
KH2013:KH.C1.1085	3408	44
KH2013:KH.C1.71	2318	82
KH2013:KH.C1.152	1131	653
KH2013:KH.C1.300	2563	2
KH2013:KH.C1.673	1400	3
KH2013:KH.C1.817	274	380
KH2013:KH.C1.732	3342	35
KH2013:KH.C1.1269	2274	19
KH2013:KH.C1.1135	2191	117
KH2013:KH.C1.1049	1222	0
KH2013:KH.C1.282	3409	267
KH2013:KH.C1.625	7162	319
KH2013:KH.C1.680	1263	46
KH2013:KH.C1.141	1519	187
KH2013:KH.C1.557	11664	216
KH2013:KH.C1.735	254	4
KH2013:KH.C1.1024	1572	1311
KH2013:KH.C1.1118	1449	228
KH2013:KH.C1.1171	1121	21
KH2013:KH.C1.167	983	115
KH2013:KH.C1.198	4045	1176
KH2013:KH.C1.696	304	3
KH2013:KH.C1.429	2521	355
KH2013:KH.C1.95	1431	1
KH2013:KH.C1.658	1642	6
KH2013:KH.C1.450	1960	87
KH2013:KH.C1.492	1856	41
KH2013:KH.C1.730	6895	156
KH2013:KH.C1.919	243	0
KH2013:KH.C1.598	2693	1565
KH2013:KH.C1.691	1110	10
KH2013:KH.C1.736	1372	251
KH2013:KH.C1.373	1955	96
KH2013:KH.C1.190	1182	47
KH2013:KH.C1.186	1157	26
KH2013:KH.C1.1033	1660	230
KH2013:KH.C1.387	2119	79
KH2013:KH.C1.737	1135	398
KH2013:KH.C1.1010	2591	21
KH2013:KH.C1.1077	1667	51
KH2013:KH.C1.374	2114	290
KH2013:KH.C1.818	2651	156
KH2013:KH.C1.313	2089	4
KH2013:KH.C1.304	1174	9
KH2013:KH.C1.717	3110	70
KH2013:KH.C1.88	6721	1301
KH2013:KH.C1.943	13614	509
KH2013:KH.C1.157	707	0
KH2013:KH.C1.649	863	32
KH2013:KH.C1.998	1756	369
KH2013:KH.C1.1185	1200	1
KH2013:KH.C1.14	961	67
KH2013:KH.C1.1299	4389	7656
KH2013:KH.C1.463	3737	595
KH2013:KH.C1.8	2072	40
KH2013:KH.C1.802	2241	112
KH2013:KH.C1.617	1673	22
KH2013:KH.C1.145	1996	2131
KH2013:KH.C1.382	1713	327
KH2013:KH.C1.77	3435	43
KH2013:KH.C1.527	1478	12
KH2013:KH.C1.276	1830	67
KH2013:KH.C1.503	459	4
KH2013:KH.C1.994	2107	8487
KH2013:KH.C1.91	652	3
KH2013:KH.C1.1124	2794	18
KH2013:KH.C1.870	2470	138
KH2013:KH.C1.591	2409	118
KH2013:KH.C1.471	4208	1008
KH2013:KH.C1.278	13826	163
KH2013:KH.C1.1115	1031	5
KH2013:KH.C1.440	744	0
KH2013:KH.C1.648	993	3
KH2013:KH.C1.431	896	14
KH2013:KH.C1.1131	1295	29
KH2013:KH.C1.1013	720	30
KH2013:KH.C1.392	1023	4
KH2013:KH.C1.1249	1860	109
KH2013:KH.C1.502	5743	101
KH2013:KH.C1.607	838	19
KH2013:KH.C1.1282	2618	19
KH2013:KH.C1.134	234	1
KH2013:KH.C1.767	2774	205
KH2013:KH.C1.908	759	561
KH2013:KH.C1.348	834	17
KH2013:KH.C1.905	13810	265
KH2013:KH.C1.1108	952	4
KH2013:KH.C1.466	607	26
KH2013:KH.C1.104	1269	55
KH2013:KH.C1.564	3589	45
KH2013:KH.C1.514	2824	344
KH2013:KH.C1.168	1616	53
KH2013:KH.C1.1242	6246	63
KH2013:KH.C1.66	1106	524
KH2013:KH.C1.1040	951	138
KH2013:KH.C1.519	2897	10
KH2013:KH.C1.871	3387	80
KH2013:KH.C1.341	3138	584
KH2013:KH.C1.337	1612	204
KH2013:KH.C1.971	5216	801
KH2013:KH.C1.434	1272	7
KH2013:KH.C1.97	3016	589
KH2013:KH.C1.627	588	0
KH2013:KH.C1.1288	1510	50
KH2013:KH.C1.1030	1013	7
KH2013:KH.C1.1140	3663	580
KH2013:KH.C1.1032	2113	301
KH2013:KH.C1.532	1191	2
KH2013:KH.C1.307	2174	167
KH2013:KH.C1.1198	1386	191
KH2013:KH.C1.397	2004	306
KH2013:KH.C1.196	3558	1211
KH2013:KH.C1.1159	1719	8
KH2013:KH.C1.910	2893	111
KH2013:KH.C1.824	2773	424
KH2013:KH.C1.498	5307	80
KH2013:KH.C1.389	4344	4155
KH2013:KH.C1.1056	2118	272
KH2013:KH.C1.131	1834	181
KH2013:KH.C1.367	2585	106
KH2013:KH.C1.725	3617	1679
KH2013:KH.C1.11	3330	7203
KH2013:KH.C1.508	3213	1053
KH2013:KH.C1.1272	2579	111
KH2013:KH.C1.1071	949	1
KH2013:KH.C1.225	2095	25
KH2013:KH.C1.288	2620	187
KH2013:KH.C1.662	532	103
KH2013:KH.C1.1016	5063	12952
KH2013:KH.C1.1038	871	115
KH2013:KH.C1.856	840	395
KH2013:KH.C1.883	2859	113
KH2013:KH.C1.363	1949	11487
KH2013:KH.C1.1145	3391	282
KH2013:KH.C1.956	1140	45
KH2013:KH.C1.488	2456	282
KH2013:KH.C1.699	3836	109
KH2013:KH.C1.1278	1632	92
KH2013:KH.C1.202	2045	260
KH2013:KH.C1.39	673	4
KH2013:KH.C1.408	714	0
KH2013:KH.C1.117	2167	168
KH2013:KH.C1.710	2329	318
KH2013:KH.C1.902	883	178
KH2013:KH.C1.887	1581	37
KH2013:KH.C1.552	1631	138
KH2013:KH.C1.692	1774	2
KH2013:KH.C1.75	2061	131
KH2013:KH.C1.468	723	18
KH2013:KH.C1.1084	567	0
KH2013:KH.C1.224	1602	1
KH2013:KH.C1.766	940	1
KH2013:KH.C1.358	2086	294
KH2013:KH.C1.967	3489	282
KH2013:KH.C1.417	1630	46
KH2013:KH.C1.602	1607	116
KH2013:KH.C1.340	3011	1667
KH2013:KH.C1.334	4054	81
KH2013:KH.C1.1196	1245	117
KH2013:KH.C1.854	3255	2095
KH2013:KH.C1.587	378	5
KH2013:KH.C1.1213	2576	196
KH2013:KH.C1.1209	394	5
KH2013:KH.C1.929	826	9
KH2013:KH.C1.612	2427	7095
KH2013:KH.C1.393	1544	0
KH2013:KH.C1.1193	1405	8
KH2013:KH.C1.1054	3135	656
KH2013:KH.C1.672	1236	4
KH2013:KH.C1.109	2106	900
KH2013:KH.C1.668	313	0
KH2013:KH.C1.192	954	30
KH2013:KH.C1.708	3008	1066
KH2013:KH.C1.6	1361	221
KH2013:KH.C1.703	1098	23
KH2013:KH.C1.1292	3740	131
KH2013:KH.C1.478	2248	1169
KH2013:KH.C1.247	12082	3917
KH2013:KH.C1.726	2897	120
KH2013:KH.C1.1134	1592	113
KH2013:KH.C1.634	1774	111
KH2013:KH.C1.938	2385	145
KH2013:KH.C1.1187	3031	1616
KH2013:KH.C1.814	1879	162
KH2013:KH.C1.289	2065	888
KH2013:KH.C1.592	1688	9
KH2013:KH.C1.1086	3528	52
KH2013:KH.C1.325	2096	298
KH2013:KH.C1.544	1365	270
KH2013:KH.C1.1239	1812	73
KH2013:KH.C1.85	791	161
KH2013:KH.C1.1044	2183	266
KH2013:KH.C1.402	1313	205
KH2013:KH.C1.170	1678	1059
KH2013:KH.C1.123	2401	59
KH2013:KH.C1.1047	322	5
KH2013:KH.C1.1021	2017	220
KH2013:KH.C1.448	4734	2411
KH2013:KH.C1.864	1198	299
KH2013:KH.C1.1175	2872	49
KH2013:KH.C1.90	1545	634
KH2013:KH.C1.1142	2086	25
KH2013:KH.C1.1237	1324	28
KH2013:KH.C1.1267	4176	182
KH2013:KH.C1.1006	274	0
KH2013:KH.C1.1130	1599	19
KH2013:KH.C1.1015	699	2
KH2013:KH.C1.807	2219	88
KH2013:KH.C1.386	1430	21
KH2013:KH.C1.1057	2025	32
KH2013:KH.C1.427	1349	23
KH2013:KH.C1.336	2993	188
KH2013:KH.C1.281	1195	94
KH2013:KH.C1.833	826	26
KH2013:KH.C1.439	1474	635
KH2013:KH.C1.372	1572	5
KH2013:KH.C1.509	288	7
KH2013:KH.C1.505	3779	1290
KH2013:KH.C1.862	1125	61
KH2013:KH.C1.390	591	22
KH2013:KH.C1.761	1435	10
KH2013:KH.C1.1205	1734	161
KH2013:KH.C1.444	750	2
KH2013:KH.C1.992	900	59
KH2013:KH.C1.741	3022	115
KH2013:KH.C1.398	1180	287
KH2013:KH.C1.569	837	17
KH2013:KH.C1.302	2478	175
KH2013:KH.C1.848	1367	180
KH2013:KH.C1.1234	867	13
KH2013:KH.C1.982	1351	52
KH2013:KH.C1.1133	1228	85
KH2013:KH.C1.1217	2129	179
KH2013:KH.C1.774	1926	32
KH2013:KH.C1.1008	2045	1853
KH2013:KH.C1.1059	2822	367
KH2013:KH.C1.1095	1707	311
KH2013:KH.C1.328	566	218
KH2013:KH.C1.35	1509	339
KH2013:KH.C1.7	3243	980
KH2013:KH.C1.37	1067	48
KH2013:KH.C1.643	1076	29
KH2013:KH.C1.756	1274	387
KH2013:KH.C1.931	6314	30269
KH2013:KH.C1.353	1377	191
KH2013:KH.C1.652	2092	29
KH2013:KH.C1.686	3707	67
KH2013:KH.C1.274	4693	293
KH2013:KH.C1.707	2095	5
KH2013:KH.C1.3	663	0
KH2013:KH.C1.102	1616	30
KH2013:KH.C1.711	2829	514
KH2013:KH.C1.1264	898	4
KH2013:KH.C1.1184	1133	303
KH2013:KH.C1.1058	2584	395
KH2013:KH.C1.1110	1720	36
KH2013:KH.C1.125	1778	47
KH2013:KH.C1.295	921	1
KH2013:KH.C1.316	1379	2
KH2013:KH.C1.175	2127	541
KH2013:KH.C1.638	1484	559
KH2013:KH.C1.467	1950	93
KH2013:KH.C1.53	895	68
KH2013:KH.C1.342	479	205
KH2013:KH.C1.1265	1305	489
KH2013:KH.C1.447	3843	1848
KH2013:KH.C1.244	6024	31677
KH2013:KH.C1.24	1549	80
KH2013:KH.C1.365	388	5
KH2013:KH.C1.409	3861	5292
KH2013:KH.C1.1280	3651	20
KH2013:KH.C1.200	4017	4017
KH2013:KH.C1.1244	1802	338
KH2013:KH.C1.506	353	0
KH2013:KH.C1.1232	1400	101
KH2013:KH.C1.675	1254	232
KH2013:KH.C1.1236	1572	73
KH2013:KH.C1.12	2226	56
KH2013:KH.C1.362	2040	81
KH2013:KH.C1.194	1030	0
KH2013:KH.C1.339	4328	557
KH2013:KH.C1.685	2651	82
KH2013:KH.C1.1076	3315	463
KH2013:KH.C1.34	394	0
KH2013:KH.C1.179	2201	406
KH2013:KH.C1.380	2970	344
KH2013:KH.C1.808	2128	43
KH2013:KH.C1.731	2723	212
KH2013:KH.C1.54	3799	206
KH2013:KH.C1.418	739	0
KH2013:KH.C1.154	283	4
KH2013:KH.C1.13	2915	67
KH2013:KH.C1.1060	1995	34
KH2013:KH.C1.651	4236	35
KH2013:KH.C1.571	2735	717
KH2013:KH.C1.794	537	0
KH2013:KH.C1.319	2870	56
KH2013:KH.C1.1211	10272	3139
KH2013:KH.C1.271	433	7
KH2013:KH.C1.1129	2973	2142
KH2013:KH.C1.775	967	29
KH2013:KH.C1.586	547	1
KH2013:KH.C1.499	1547	14
KH2013:KH.C1.829	2660	56
KH2013:KH.C1.946	1316	0
KH2013:KH.C1.229	1387	11
KH2013:KH.C1.330	4698	4855
KH2013:KH.C1.784	1033	51
KH2013:KH.C1.407	3547	1594
KH2013:KH.C1.904	3467	3445
KH2013:KH.C1.76	2764	13
KH2013:KH.C1.926	2316	6
KH2013:KH.C1.1063	1649	17
KH2013:KH.C1.210	961	17
KH2013:KH.C1.31	2424	56
KH2013:KH.C1.428	2047	675
KH2013:KH.C1.1231	6117	776
KH2013:KH.C1.491	3938	236
KH2013:KH.C1.385	935	35
KH2013:KH.C1.209	1614	69
KH2013:KH.C1.694	1667	120
KH2013:KH.C1.364	1186	13
KH2013:KH.C1.978	2191	80
KH2013:KH.C1.932	578	42
KH2013:KH.C1.1172	2856	148
KH2013:KH.C1.212	2827	638
KH2013:KH.C1.279	5982	951
KH2013:KH.C1.1178	2192	860
KH2013:KH.C1.413	4255	2164
KH2013:KH.C1.480	998	5
KH2013:KH.C1.822	4826	3197
KH2013:KH.C1.197	1100	58
KH2013:KH.C1.721	1888	42
KH2013:KH.C1.762	1895	23
KH2013:KH.C1.1031	701	91
KH2013:KH.C1.679	980	71
KH2013:KH.C1.861	1389	368
KH2013:KH.C1.236	1103	9
KH2013:KH.C1.768	2559	1033
