GeneID	Length	accepted_hits.bam
KH2013:KH.C1.1066	1523	142
KH2013:KH.C1.816	1612	42
KH2013:KH.C1.512	1486	6
KH2013:KH.C1.375	725	0
KH2013:KH.C1.1064	1816	166
KH2013:KH.C1.1094	1883	88
KH2013:KH.C1.421	2129	1828
KH2013:KH.C1.331	1067	37
KH2013:KH.C1.1000	3403	964
KH2013:KH.C1.666	1755	3
KH2013:KH.C1.588	833	2
KH2013:KH.C1.922	2172	1
KH2013:KH.C1.193	216	1
KH2013:KH.C1.10	2071	76
KH2013:KH.C1.487	3664	487
KH2013:KH.C1.927	2614	22
KH2013:KH.C1.376	2168	614
KH2013:KH.C1.912	1001	4669
KH2013:KH.C1.539	1686	2172
KH2013:KH.C1.584	1443	1508
KH2013:KH.C1.352	1598	222
KH2013:KH.C1.245	1200	88
KH2013:KH.C1.96	918	5025
KH2013:KH.C1.359	2229	175
KH2013:KH.C1.596	1105	7
KH2013:KH.C1.866	1708	184
KH2013:KH.C1.858	1721	627
KH2013:KH.C1.234	871	410
KH2013:KH.C1.1155	1315	178
KH2013:KH.C1.240	2580	1061
KH2013:KH.C1.177	2798	218
KH2013:KH.C1.326	3690	1315
KH2013:KH.C1.383	527	0
KH2013:KH.C1.566	581	1
KH2013:KH.C1.404	3747	3830
KH2013:KH.C1.1083	3916	1884
KH2013:KH.C1.1295	936	0
KH2013:KH.C1.1067	1030	350
KH2013:KH.C1.405	1883	35
KH2013:KH.C1.577	1865	24
KH2013:KH.C1.842	1190	75
KH2013:KH.C1.476	547	21
KH2013:KH.C1.823	604	21
KH2013:KH.C1.355	1112	405
KH2013:KH.C1.1027	2171	7861
KH2013:KH.C1.970	2096	105
KH2013:KH.C1.140	1498	269
KH2013:KH.C1.1062	1510	367
KH2013:KH.C1.928	2813	5
KH2013:KH.C1.1274	1293	0
KH2013:KH.C1.538	1424	687
KH2013:KH.C1.875	1234	27
KH2013:KH.C1.1120	1067	102
KH2013:KH.C1.388	1487	692
KH2013:KH.C1.195	2961	123
KH2013:KH.C1.797	1066	20
KH2013:KH.C1.603	4639	16058
KH2013:KH.C1.483	2756	485
KH2013:KH.C1.1188	2195	97
KH2013:KH.C1.1170	1807	0
KH2013:KH.C1.445	2098	12
KH2013:KH.C1.98	3327	9959
KH2013:KH.C1.779	1414	121
KH2013:KH.C1.515	1375	581
KH2013:KH.C1.414	1704	0
KH2013:KH.C1.769	1103	0
KH2013:KH.C1.879	1125	16
KH2013:KH.C1.1287	4890	134
KH2013:KH.C1.667	805	8
KH2013:KH.C1.553	1994	65
KH2013:KH.C1.470	781	1
KH2013:KH.C1.101	1479	268
KH2013:KH.C1.82	697	330
KH2013:KH.C1.246	2225	363
KH2013:KH.C1.59	1733	195
KH2013:KH.C1.933	2577	806
KH2013:KH.C1.983	2252	4594
KH2013:KH.C1.535	2961	1332
KH2013:KH.C1.1221	1789	7
KH2013:KH.C1.936	1721	944
KH2013:KH.C1.191	623	0
KH2013:KH.C1.68	1662	86
KH2013:KH.C1.309	1082	243
KH2013:KH.C1.199	2497	278
KH2013:KH.C1.991	1124	42
KH2013:KH.C1.449	1418	41
KH2013:KH.C1.317	2162	1409
KH2013:KH.C1.1152	1479	2
KH2013:KH.C1.863	1412	22
KH2013:KH.C1.1284	839	75
KH2013:KH.C1.787	5921	4815
KH2013:KH.C1.677	5403	5429
KH2013:KH.C1.809	1641	198
KH2013:KH.C1.1081	2921	1067
KH2013:KH.C1.63	2224	1241
KH2013:KH.C1.1122	1930	5
KH2013:KH.C1.1158	2487	0
KH2013:KH.C1.99	2564	436
KH2013:KH.C1.1053	1931	6
KH2013:KH.C1.89	1846	52
KH2013:KH.C1.633	3857	2373
KH2013:KH.C1.4	2005	1091
KH2013:KH.C1.898	2908	623
KH2013:KH.C1.628	1174	263
KH2013:KH.C1.884	1969	1244
KH2013:KH.C1.484	1397	614
KH2013:KH.C1.574	1455	62442
KH2013:KH.C1.733	516	106
KH2013:KH.C1.100	348	16
KH2013:KH.C1.1279	438	0
KH2013:KH.C1.1268	423	1
KH2013:KH.C1.1192	392	2
KH2013:KH.C1.187	2678	955
KH2013:KH.C1.546	2677	2364
KH2013:KH.C1.128	122	0
KH2013:KH.C1.1012	1096	301
KH2013:KH.C1.1109	3157	301
KH2013:KH.C1.158	2767	7
KH2013:KH.C1.485	318	0
KH2013:KH.C1.461	1014	0
KH2013:KH.C1.805	1215	11
KH2013:KH.C1.749	2734	48
KH2013:KH.C1.481	1081	459
KH2013:KH.C1.1014	935	58
KH2013:KH.C1.540	860	10
KH2013:KH.C1.637	4236	2000
KH2013:KH.C1.867	2170	150
KH2013:KH.C1.119	636	22
KH2013:KH.C1.746	1711	3
KH2013:KH.C1.220	1074	68
KH2013:KH.C1.670	1119	273
KH2013:KH.C1.832	2124	211
KH2013:KH.C1.1276	1668	39
KH2013:KH.C1.1157	3012	551
KH2013:KH.C1.285	4076	176
KH2013:KH.C1.583	3444	800
KH2013:KH.C1.1045	2415	488
KH2013:KH.C1.430	1570	55
KH2013:KH.C1.1275	1509	2511
KH2013:KH.C1.1224	3339	424
KH2013:KH.C1.146	3995	2826
KH2013:KH.C1.1075	1570	40
KH2013:KH.C1.913	1475	1
KH2013:KH.C1.993	8300	1338
KH2013:KH.C1.47	1339	63
KH2013:KH.C1.1302	735	43
KH2013:KH.C1.411	778	262
KH2013:KH.C1.124	2374	4016
KH2013:KH.C1.178	1127	12
KH2013:KH.C1.1270	807	118
KH2013:KH.C1.1121	1546	25
KH2013:KH.C1.147	4942	76
KH2013:KH.C1.974	1076	0
KH2013:KH.C1.133	1682	6948
KH2013:KH.C1.252	1636	2015
KH2013:KH.C1.999	1625	12
KH2013:KH.C1.142	4936	10112
KH2013:KH.C1.113	4446	734
KH2013:KH.C1.1247	1431	33
KH2013:KH.C1.308	1513	3
KH2013:KH.C1.5	5068	76
KH2013:KH.C1.272	1869	12
KH2013:KH.C1.108	1216	187
KH2013:KH.C1.563	1403	4
KH2013:KH.C1.847	1348	3
KH2013:KH.C1.25	1510	2
KH2013:KH.C1.855	1057	2
KH2013:KH.C1.891	1124	0
KH2013:KH.C1.1028	1220	0
KH2013:KH.C1.857	1328	1
KH2013:KH.C1.1255	786	0
KH2013:KH.C1.475	1361	9
KH2013:KH.C1.595	1281	1
KH2013:KH.C1.1169	953	310
KH2013:KH.C1.729	2466	78
KH2013:KH.C1.880	3335	225
KH2013:KH.C1.1144	1395	134
KH2013:KH.C1.1235	2094	189
KH2013:KH.C1.550	956	99
KH2013:KH.C1.1138	2758	1489
KH2013:KH.C1.92	3456	1409
KH2013:KH.C1.48	2980	88
KH2013:KH.C1.496	3541	43
KH2013:KH.C1.838	664	0
KH2013:KH.C1.605	908	166
KH2013:KH.C1.80	2628	944
KH2013:KH.C1.1160	3361	199
KH2013:KH.C1.597	1644	0
KH2013:KH.C1.1139	1920	5
KH2013:KH.C1.399	2075	461
KH2013:KH.C1.310	3097	20
KH2013:KH.C1.254	495	0
KH2013:KH.C1.915	1017	26
KH2013:KH.C1.1117	1697	59
KH2013:KH.C1.1065	3121	1214
KH2013:KH.C1.1165	2066	194
KH2013:KH.C1.635	418	87
KH2013:KH.C1.151	1240	89
KH2013:KH.C1.1035	892	3
KH2013:KH.C1.357	957	0
KH2013:KH.C1.381	889	0
KH2013:KH.C1.33	1833	33
KH2013:KH.C1.957	318	0
KH2013:KH.C1.1228	728	0
KH2013:KH.C1.1219	6023	390
KH2013:KH.C1.265	1280	163
KH2013:KH.C1.930	1251	573
KH2013:KH.C1.226	2274	435
KH2013:KH.C1.237	1119	170
KH2013:KH.C1.1082	1583	50
KH2013:KH.C1.149	2251	180
KH2013:KH.C1.256	900	571
KH2013:KH.C1.1103	1359	226
KH2013:KH.C1.542	1791	374
KH2013:KH.C1.469	834	23
KH2013:KH.C1.724	1553	12
KH2013:KH.C1.661	2462	860
KH2013:KH.C1.629	1056	0
KH2013:KH.C1.489	1339	27
KH2013:KH.C1.1250	1344	61
KH2013:KH.C1.486	1043	109
KH2013:KH.C1.520	696	33
KH2013:KH.C1.543	1600	94
KH2013:KH.C1.1248	1356	122
KH2013:KH.C1.827	356	61
KH2013:KH.C1.973	1257	13
KH2013:KH.C1.379	1120	48
KH2013:KH.C1.796	2518	7
KH2013:KH.C1.657	2490	1
KH2013:KH.C1.773	3053	69
KH2013:KH.C1.575	2240	367
KH2013:KH.C1.1091	705	1
KH2013:KH.C1.87	1314	196
KH2013:KH.C1.162	2178	137
KH2013:KH.C1.888	1055	8
KH2013:KH.C1.548	2742	987
KH2013:KH.C1.126	1727	0
KH2013:KH.C1.865	2990	1417
KH2013:KH.C1.426	1927	579
KH2013:KH.C1.800	414	11
KH2013:KH.C1.1104	1688	270
KH2013:KH.C1.424	1214	142
KH2013:KH.C1.529	3211	95
KH2013:KH.C1.844	1428	0
KH2013:KH.C1.626	772	12
KH2013:KH.C1.1191	1148	113
KH2013:KH.C1.567	1440	470
KH2013:KH.C1.921	362	0
KH2013:KH.C1.911	694	270
KH2013:KH.C1.843	1449	129
KH2013:KH.C1.185	3100	284
KH2013:KH.C1.218	2292	440
KH2013:KH.C1.850	1724	425
KH2013:KH.C1.494	998	597
KH2013:KH.C1.700	1021	192
KH2013:KH.C1.590	307	178
KH2013:KH.C1.763	730	0
KH2013:KH.C1.554	1777	0
KH2013:KH.C1.961	246	4
KH2013:KH.C1.868	1239	0
KH2013:KH.C1.1132	1488	20
KH2013:KH.C1.1146	2200	145
KH2013:KH.C1.812	1832	0
KH2013:KH.C1.955	4891	214
KH2013:KH.C1.277	3867	404
KH2013:KH.C1.901	1865	383
KH2013:KH.C1.719	2257	617
KH2013:KH.C1.893	1027	10
KH2013:KH.C1.640	335	0
KH2013:KH.C1.1072	291	2
KH2013:KH.C1.820	275	0
KH2013:KH.C1.620	4234	1225
KH2013:KH.C1.412	1769	7322
KH2013:KH.C1.594	1164	11
KH2013:KH.C1.941	3040	310
KH2013:KH.C1.650	1304	0
KH2013:KH.C1.86	979	593
KH2013:KH.C1.757	527	2
KH2013:KH.C1.1151	1281	203
KH2013:KH.C1.296	1274	2047
KH2013:KH.C1.400	2580	301
KH2013:KH.C1.1041	1463	76
KH2013:KH.C1.786	2358	0
KH2013:KH.C1.1004	2147	0
KH2013:KH.C1.1037	3040	16
KH2013:KH.C1.995	2704	415
KH2013:KH.C1.324	971	551
KH2013:KH.C1.205	2822	156
KH2013:KH.C1.845	704	0
KH2013:KH.C1.1002	547	1
KH2013:KH.C1.50	1872	849
KH2013:KH.C1.21	2222	531
KH2013:KH.C1.160	319	0
KH2013:KH.C1.604	972	54
KH2013:KH.C1.219	3951	289
KH2013:KH.C1.415	801	1
KH2013:KH.C1.534	644	441
KH2013:KH.C1.472	386	30
KH2013:KH.C1.115	485	1071
KH2013:KH.C1.837	2173	58
KH2013:KH.C1.751	2192	48
KH2013:KH.C1.1125	2468	1214
KH2013:KH.C1.267	2862	1657
KH2013:KH.C1.968	1021	0
KH2013:KH.C1.118	1255	77
KH2013:KH.C1.678	2351	450
KH2013:KH.C1.1222	1280	34
KH2013:KH.C1.67	1905	165
KH2013:KH.C1.682	522	0
KH2013:KH.C1.1061	1471	47
KH2013:KH.C1.676	713	0
KH2013:KH.C1.740	3695	8495
KH2013:KH.C1.1105	1333	7
KH2013:KH.C1.555	4400	715
KH2013:KH.C1.949	1364	57
KH2013:KH.C1.1080	1157	1
KH2013:KH.C1.872	1054	23
KH2013:KH.C1.510	1295	5
KH2013:KH.C1.1252	2623	41
KH2013:KH.C1.446	2447	27
KH2013:KH.C1.356	4229	93
KH2013:KH.C1.1298	1400	129
KH2013:KH.C1.923	770	9
KH2013:KH.C1.1251	1163	39
KH2013:KH.C1.834	1806	600
KH2013:KH.C1.425	2094	147
KH2013:KH.C1.1230	2642	457
KH2013:KH.C1.17	1648	2169
KH2013:KH.C1.1068	1877	6
KH2013:KH.C1.306	1768	1872
KH2013:KH.C1.792	751	74
KH2013:KH.C1.934	721	65
KH2013:KH.C1.954	908	1
KH2013:KH.C1.925	1570	43
KH2013:KH.C1.1	995	7
KH2013:KH.C1.81	1154	4
KH2013:KH.C1.531	1704	120
KH2013:KH.C1.621	838	1057
KH2013:KH.C1.51	1981	12
KH2013:KH.C1.156	1805	33
KH2013:KH.C1.1182	2409	741
KH2013:KH.C1.695	3648	791
KH2013:KH.C1.1036	611	12
KH2013:KH.C1.953	1578	878
KH2013:KH.C1.917	911	1
KH2013:KH.C1.93	3067	467
KH2013:KH.C1.963	469	0
KH2013:KH.C1.755	2079	86
KH2013:KH.C1.264	1872	8998
KH2013:KH.C1.906	1453	52
KH2013:KH.C1.859	2635	10
KH2013:KH.C1.143	1056	1415
KH2013:KH.C1.511	1544	603
KH2013:KH.C1.284	961	163
KH2013:KH.C1.783	2459	376
KH2013:KH.C1.513	3787	674
KH2013:KH.C1.368	2051	118
KH2013:KH.C1.1176	1140	1
KH2013:KH.C1.1085	3408	363
KH2013:KH.C1.71	2318	101
KH2013:KH.C1.152	1131	276
KH2013:KH.C1.300	2563	0
KH2013:KH.C1.673	1400	7
KH2013:KH.C1.817	274	219
KH2013:KH.C1.732	3342	167
KH2013:KH.C1.1269	2274	0
KH2013:KH.C1.1135	2191	374
KH2013:KH.C1.1049	1222	0
KH2013:KH.C1.282	3409	861
KH2013:KH.C1.625	7162	410
KH2013:KH.C1.680	1263	128
KH2013:KH.C1.141	1519	415
KH2013:KH.C1.557	11664	914
KH2013:KH.C1.735	254	14
KH2013:KH.C1.1024	1572	1403
KH2013:KH.C1.1118	1449	508
KH2013:KH.C1.1171	1121	10
KH2013:KH.C1.167	983	325
KH2013:KH.C1.198	4045	1856
KH2013:KH.C1.696	304	1
KH2013:KH.C1.429	2521	394
KH2013:KH.C1.95	1431	0
KH2013:KH.C1.658	1642	8
KH2013:KH.C1.450	1960	244
KH2013:KH.C1.492	1856	208
KH2013:KH.C1.730	6895	337
KH2013:KH.C1.919	243	0
KH2013:KH.C1.598	2693	3507
KH2013:KH.C1.691	1110	8
KH2013:KH.C1.736	1372	157
KH2013:KH.C1.373	1955	123
KH2013:KH.C1.190	1182	51
KH2013:KH.C1.186	1157	132
KH2013:KH.C1.1033	1660	1305
KH2013:KH.C1.387	2119	303
KH2013:KH.C1.737	1135	1857
KH2013:KH.C1.1010	2591	54
KH2013:KH.C1.1077	1667	85
KH2013:KH.C1.374	2114	346
KH2013:KH.C1.818	2651	65
KH2013:KH.C1.313	2089	0
KH2013:KH.C1.304	1174	3
KH2013:KH.C1.717	3110	238
KH2013:KH.C1.88	6721	7478
KH2013:KH.C1.943	13614	2050
KH2013:KH.C1.157	707	2
KH2013:KH.C1.649	863	57
KH2013:KH.C1.998	1756	502
KH2013:KH.C1.1185	1200	2
KH2013:KH.C1.14	961	151
KH2013:KH.C1.1299	4389	6828
KH2013:KH.C1.463	3737	734
KH2013:KH.C1.8	2072	34
KH2013:KH.C1.802	2241	136
KH2013:KH.C1.617	1673	49
KH2013:KH.C1.145	1996	4291
KH2013:KH.C1.382	1713	467
KH2013:KH.C1.77	3435	133
KH2013:KH.C1.527	1478	17
KH2013:KH.C1.276	1830	582
KH2013:KH.C1.503	459	32
KH2013:KH.C1.994	2107	9254
KH2013:KH.C1.91	652	11
KH2013:KH.C1.1124	2794	37
KH2013:KH.C1.870	2470	236
KH2013:KH.C1.591	2409	291
KH2013:KH.C1.471	4208	1462
KH2013:KH.C1.278	13826	315
KH2013:KH.C1.1115	1031	0
KH2013:KH.C1.440	744	0
KH2013:KH.C1.648	993	2
KH2013:KH.C1.431	896	186
KH2013:KH.C1.1131	1295	52
KH2013:KH.C1.1013	720	23
KH2013:KH.C1.392	1023	232
KH2013:KH.C1.1249	1860	207
KH2013:KH.C1.502	5743	779
KH2013:KH.C1.607	838	11
KH2013:KH.C1.1282	2618	75
KH2013:KH.C1.134	234	0
KH2013:KH.C1.767	2774	292
KH2013:KH.C1.908	759	1346
KH2013:KH.C1.348	834	15
KH2013:KH.C1.905	13810	314
KH2013:KH.C1.1108	952	0
KH2013:KH.C1.466	607	78
KH2013:KH.C1.104	1269	398
KH2013:KH.C1.564	3589	127
KH2013:KH.C1.514	2824	537
KH2013:KH.C1.168	1616	4
KH2013:KH.C1.1242	6246	32
KH2013:KH.C1.66	1106	180
KH2013:KH.C1.1040	951	61
KH2013:KH.C1.519	2897	7
KH2013:KH.C1.871	3387	204
KH2013:KH.C1.341	3138	975
KH2013:KH.C1.337	1612	434
KH2013:KH.C1.971	5216	1156
KH2013:KH.C1.434	1272	4
KH2013:KH.C1.97	3016	1893
KH2013:KH.C1.627	588	0
KH2013:KH.C1.1288	1510	38
KH2013:KH.C1.1030	1013	52
KH2013:KH.C1.1140	3663	1634
KH2013:KH.C1.1032	2113	954
KH2013:KH.C1.532	1191	16
KH2013:KH.C1.307	2174	282
KH2013:KH.C1.1198	1386	132
KH2013:KH.C1.397	2004	219
KH2013:KH.C1.196	3558	2137
KH2013:KH.C1.1159	1719	9
KH2013:KH.C1.910	2893	104
KH2013:KH.C1.824	2773	402
KH2013:KH.C1.498	5307	1039
KH2013:KH.C1.389	4344	5163
KH2013:KH.C1.1056	2118	292
KH2013:KH.C1.131	1834	499
KH2013:KH.C1.367	2585	179
KH2013:KH.C1.725	3617	2367
KH2013:KH.C1.11	3330	10379
KH2013:KH.C1.508	3213	1548
KH2013:KH.C1.1272	2579	105
KH2013:KH.C1.1071	949	0
KH2013:KH.C1.225	2095	178
KH2013:KH.C1.288	2620	233
KH2013:KH.C1.662	532	173
KH2013:KH.C1.1016	5063	26677
KH2013:KH.C1.1038	871	526
KH2013:KH.C1.856	840	795
KH2013:KH.C1.883	2859	200
KH2013:KH.C1.363	1949	16749
KH2013:KH.C1.1145	3391	692
KH2013:KH.C1.956	1140	145
KH2013:KH.C1.488	2456	406
KH2013:KH.C1.699	3836	125
KH2013:KH.C1.1278	1632	555
KH2013:KH.C1.202	2045	698
KH2013:KH.C1.39	673	2
KH2013:KH.C1.408	714	21
KH2013:KH.C1.117	2167	101
KH2013:KH.C1.710	2329	731
KH2013:KH.C1.902	883	279
KH2013:KH.C1.887	1581	25
KH2013:KH.C1.552	1631	319
KH2013:KH.C1.692	1774	3
KH2013:KH.C1.75	2061	307
KH2013:KH.C1.468	723	25
KH2013:KH.C1.1084	567	0
KH2013:KH.C1.224	1602	1
KH2013:KH.C1.766	940	0
KH2013:KH.C1.358	2086	521
KH2013:KH.C1.967	3489	857
KH2013:KH.C1.417	1630	28
KH2013:KH.C1.602	1607	116
KH2013:KH.C1.340	3011	314
KH2013:KH.C1.334	4054	83
KH2013:KH.C1.1196	1245	91
KH2013:KH.C1.854	3255	1842
KH2013:KH.C1.587	378	18
KH2013:KH.C1.1213	2576	307
KH2013:KH.C1.1209	394	1
KH2013:KH.C1.929	826	10
KH2013:KH.C1.612	2427	12363
KH2013:KH.C1.393	1544	12
KH2013:KH.C1.1193	1405	54
KH2013:KH.C1.1054	3135	1895
KH2013:KH.C1.672	1236	5
KH2013:KH.C1.109	2106	1709
KH2013:KH.C1.668	313	10
KH2013:KH.C1.192	954	49
KH2013:KH.C1.708	3008	1187
KH2013:KH.C1.6	1361	589
KH2013:KH.C1.703	1098	24
KH2013:KH.C1.1292	3740	630
KH2013:KH.C1.478	2248	2145
KH2013:KH.C1.247	12082	4761
KH2013:KH.C1.726	2897	266
KH2013:KH.C1.1134	1592	137
KH2013:KH.C1.634	1774	205
KH2013:KH.C1.938	2385	163
KH2013:KH.C1.1187	3031	1501
KH2013:KH.C1.814	1879	455
KH2013:KH.C1.289	2065	1190
KH2013:KH.C1.592	1688	0
KH2013:KH.C1.1086	3528	34
KH2013:KH.C1.325	2096	367
KH2013:KH.C1.544	1365	210
KH2013:KH.C1.1239	1812	503
KH2013:KH.C1.85	791	173
KH2013:KH.C1.1044	2183	225
KH2013:KH.C1.402	1313	231
KH2013:KH.C1.170	1678	1461
KH2013:KH.C1.123	2401	79
KH2013:KH.C1.1047	322	1
KH2013:KH.C1.1021	2017	274
KH2013:KH.C1.448	4734	3961
KH2013:KH.C1.864	1198	119
KH2013:KH.C1.1175	2872	51
KH2013:KH.C1.90	1545	68
KH2013:KH.C1.1142	2086	1
KH2013:KH.C1.1237	1324	102
KH2013:KH.C1.1267	4176	121
KH2013:KH.C1.1006	274	0
KH2013:KH.C1.1130	1599	25
KH2013:KH.C1.1015	699	0
KH2013:KH.C1.807	2219	1064
KH2013:KH.C1.386	1430	137
KH2013:KH.C1.1057	2025	65
KH2013:KH.C1.427	1349	131
KH2013:KH.C1.336	2993	545
KH2013:KH.C1.281	1195	85
KH2013:KH.C1.833	826	53
KH2013:KH.C1.439	1474	2509
KH2013:KH.C1.372	1572	0
KH2013:KH.C1.509	288	2
KH2013:KH.C1.505	3779	2009
KH2013:KH.C1.862	1125	107
KH2013:KH.C1.390	591	17
KH2013:KH.C1.761	1435	0
KH2013:KH.C1.1205	1734	415
KH2013:KH.C1.444	750	0
KH2013:KH.C1.992	900	23
KH2013:KH.C1.741	3022	201
KH2013:KH.C1.398	1180	225
KH2013:KH.C1.569	837	29
KH2013:KH.C1.302	2478	322
KH2013:KH.C1.848	1367	264
KH2013:KH.C1.1234	867	80
KH2013:KH.C1.982	1351	42
KH2013:KH.C1.1133	1228	320
KH2013:KH.C1.1217	2129	195
KH2013:KH.C1.774	1926	8
KH2013:KH.C1.1008	2045	1519
KH2013:KH.C1.1059	2822	488
KH2013:KH.C1.1095	1707	504
KH2013:KH.C1.328	566	219
KH2013:KH.C1.35	1509	2252
KH2013:KH.C1.7	3243	1116
KH2013:KH.C1.37	1067	81
KH2013:KH.C1.643	1076	54
KH2013:KH.C1.756	1274	1358
KH2013:KH.C1.931	6314	35137
KH2013:KH.C1.353	1377	223
KH2013:KH.C1.652	2092	369
KH2013:KH.C1.686	3707	51
KH2013:KH.C1.274	4693	164
KH2013:KH.C1.707	2095	9
KH2013:KH.C1.3	663	0
KH2013:KH.C1.102	1616	1
KH2013:KH.C1.711	2829	693
KH2013:KH.C1.1264	898	0
KH2013:KH.C1.1184	1133	272
KH2013:KH.C1.1058	2584	989
KH2013:KH.C1.1110	1720	1
KH2013:KH.C1.125	1778	496
KH2013:KH.C1.295	921	0
KH2013:KH.C1.316	1379	2
KH2013:KH.C1.175	2127	1282
KH2013:KH.C1.638	1484	1343
KH2013:KH.C1.467	1950	301
KH2013:KH.C1.53	895	116
KH2013:KH.C1.342	479	402
KH2013:KH.C1.1265	1305	1338
KH2013:KH.C1.447	3843	2414
KH2013:KH.C1.244	6024	45728
KH2013:KH.C1.24	1549	298
KH2013:KH.C1.365	388	317
KH2013:KH.C1.409	3861	6236
KH2013:KH.C1.1280	3651	107
KH2013:KH.C1.200	4017	5494
KH2013:KH.C1.1244	1802	309
KH2013:KH.C1.506	353	0
KH2013:KH.C1.1232	1400	230
KH2013:KH.C1.675	1254	437
KH2013:KH.C1.1236	1572	150
KH2013:KH.C1.12	2226	111
KH2013:KH.C1.362	2040	190
KH2013:KH.C1.194	1030	0
KH2013:KH.C1.339	4328	727
KH2013:KH.C1.685	2651	68
KH2013:KH.C1.1076	3315	734
KH2013:KH.C1.34	394	0
KH2013:KH.C1.179	2201	559
KH2013:KH.C1.380	2970	363
KH2013:KH.C1.808	2128	23
KH2013:KH.C1.731	2723	1220
KH2013:KH.C1.54	3799	575
KH2013:KH.C1.418	739	4
KH2013:KH.C1.154	283	13
KH2013:KH.C1.13	2915	175
KH2013:KH.C1.1060	1995	65
KH2013:KH.C1.651	4236	41
KH2013:KH.C1.571	2735	2046
KH2013:KH.C1.794	537	0
KH2013:KH.C1.319	2870	11
KH2013:KH.C1.1211	10272	11866
KH2013:KH.C1.271	433	17
KH2013:KH.C1.1129	2973	4408
KH2013:KH.C1.775	967	75
KH2013:KH.C1.586	547	31
KH2013:KH.C1.499	1547	1
KH2013:KH.C1.829	2660	337
KH2013:KH.C1.946	1316	5
KH2013:KH.C1.229	1387	21
KH2013:KH.C1.330	4698	7814
KH2013:KH.C1.784	1033	184
KH2013:KH.C1.407	3547	1946
KH2013:KH.C1.904	3467	5024
KH2013:KH.C1.76	2764	5
KH2013:KH.C1.926	2316	1
KH2013:KH.C1.1063	1649	0
KH2013:KH.C1.210	961	42
KH2013:KH.C1.31	2424	146
KH2013:KH.C1.428	2047	1721
KH2013:KH.C1.1231	6117	1737
KH2013:KH.C1.491	3938	670
KH2013:KH.C1.385	935	22
KH2013:KH.C1.209	1614	87
KH2013:KH.C1.694	1667	162
KH2013:KH.C1.364	1186	20
KH2013:KH.C1.978	2191	154
KH2013:KH.C1.932	578	18
KH2013:KH.C1.1172	2856	173
KH2013:KH.C1.212	2827	946
KH2013:KH.C1.279	5982	1987
KH2013:KH.C1.1178	2192	2714
KH2013:KH.C1.413	4255	3202
KH2013:KH.C1.480	998	29
KH2013:KH.C1.822	4826	4362
KH2013:KH.C1.197	1100	189
KH2013:KH.C1.721	1888	90
KH2013:KH.C1.762	1895	33
KH2013:KH.C1.1031	701	141
KH2013:KH.C1.679	980	256
