GeneID	Length	accepted_hits.bam
KH2013:KH.C1.4	2005	547
KH2013:KH.C1.898	2908	364
KH2013:KH.C1.628	1174	196
KH2013:KH.C1.884	1969	425
KH2013:KH.C1.484	1397	148
KH2013:KH.C1.574	1455	6541
KH2013:KH.C1.733	516	14
KH2013:KH.C1.100	348	0
KH2013:KH.C1.1279	438	0
KH2013:KH.C1.1268	423	0
KH2013:KH.C1.1192	392	1
KH2013:KH.C1.187	2678	429
KH2013:KH.C1.546	2677	1469
KH2013:KH.C1.128	122	0
KH2013:KH.C1.1012	1096	338
KH2013:KH.C1.1109	3157	259
KH2013:KH.C1.158	2767	5
KH2013:KH.C1.485	318	0
KH2013:KH.C1.461	1014	1
KH2013:KH.C1.805	1215	8
KH2013:KH.C1.749	2734	100
KH2013:KH.C1.481	1081	61
KH2013:KH.C1.1014	935	7
KH2013:KH.C1.540	860	6
KH2013:KH.C1.637	4236	1730
KH2013:KH.C1.867	2170	420
KH2013:KH.C1.119	636	24
KH2013:KH.C1.746	1711	86
KH2013:KH.C1.220	1074	54
KH2013:KH.C1.670	1119	265
KH2013:KH.C1.832	2124	687
KH2013:KH.C1.1276	1668	31
KH2013:KH.C1.1157	3012	375
KH2013:KH.C1.285	4076	305
KH2013:KH.C1.583	3444	1459
KH2013:KH.C1.1045	2415	851
KH2013:KH.C1.430	1570	41
KH2013:KH.C1.1275	1509	1987
KH2013:KH.C1.1224	3339	1110
KH2013:KH.C1.146	3995	1444
KH2013:KH.C1.1075	1570	42
KH2013:KH.C1.913	1475	3
KH2013:KH.C1.993	8300	1256
KH2013:KH.C1.47	1339	25
KH2013:KH.C1.1302	735	49
KH2013:KH.C1.411	778	162
KH2013:KH.C1.124	2374	6495
KH2013:KH.C1.178	1127	22
KH2013:KH.C1.1270	807	11
KH2013:KH.C1.1121	1546	18
KH2013:KH.C1.147	4942	26
KH2013:KH.C1.974	1076	5
KH2013:KH.C1.133	1682	8956
KH2013:KH.C1.252	1636	2783
KH2013:KH.C1.999	1625	11
KH2013:KH.C1.142	4936	7016
KH2013:KH.C1.113	4446	14241
KH2013:KH.C1.1247	1431	86
KH2013:KH.C1.308	1513	2
KH2013:KH.C1.5	5068	32
KH2013:KH.C1.272	1869	29
KH2013:KH.C1.108	1216	183
KH2013:KH.C1.563	1403	2
KH2013:KH.C1.847	1348	27
KH2013:KH.C1.25	1510	2
KH2013:KH.C1.855	1057	2
KH2013:KH.C1.891	1124	1
KH2013:KH.C1.1028	1220	0
KH2013:KH.C1.857	1328	1
KH2013:KH.C1.1255	786	0
KH2013:KH.C1.475	1361	1
KH2013:KH.C1.595	1281	2
KH2013:KH.C1.1169	953	154
KH2013:KH.C1.729	2466	105
KH2013:KH.C1.880	3335	214
KH2013:KH.C1.1144	1395	36
KH2013:KH.C1.1235	2094	212
KH2013:KH.C1.550	956	138
KH2013:KH.C1.1138	2758	1915
KH2013:KH.C1.92	3456	1703
KH2013:KH.C1.48	2980	25
KH2013:KH.C1.496	3541	20
KH2013:KH.C1.838	664	0
KH2013:KH.C1.605	908	145
KH2013:KH.C1.80	2628	574
KH2013:KH.C1.1160	3361	1506
KH2013:KH.C1.597	1644	7
KH2013:KH.C1.1139	1920	5
KH2013:KH.C1.399	2075	1119
KH2013:KH.C1.310	3097	104
KH2013:KH.C1.254	495	3
KH2013:KH.C1.915	1017	0
KH2013:KH.C1.1117	1697	10
KH2013:KH.C1.1065	3121	1298
KH2013:KH.C1.1165	2066	233
KH2013:KH.C1.635	418	0
KH2013:KH.C1.151	1240	30
KH2013:KH.C1.1035	892	0
KH2013:KH.C1.357	957	0
KH2013:KH.C1.381	889	9
KH2013:KH.C1.33	1833	54
KH2013:KH.C1.957	318	1
KH2013:KH.C1.1228	728	0
KH2013:KH.C1.1219	6023	1187
KH2013:KH.C1.265	1280	31
KH2013:KH.C1.930	1251	569
KH2013:KH.C1.226	2274	853
KH2013:KH.C1.237	1119	52
KH2013:KH.C1.1082	1583	63
KH2013:KH.C1.149	2251	186
KH2013:KH.C1.256	900	153
KH2013:KH.C1.1103	1359	106
KH2013:KH.C1.542	1791	503
KH2013:KH.C1.469	834	37
KH2013:KH.C1.724	1553	50
KH2013:KH.C1.661	2462	1779
KH2013:KH.C1.629	1056	0
KH2013:KH.C1.489	1339	34
KH2013:KH.C1.1250	1344	52
KH2013:KH.C1.486	1043	157
KH2013:KH.C1.520	696	89
KH2013:KH.C1.543	1600	38
KH2013:KH.C1.1248	1356	136
KH2013:KH.C1.827	356	22
KH2013:KH.C1.973	1257	1
KH2013:KH.C1.379	1120	41
KH2013:KH.C1.796	2518	4
KH2013:KH.C1.657	2490	8
KH2013:KH.C1.773	3053	27
KH2013:KH.C1.575	2240	94
KH2013:KH.C1.1091	705	1
KH2013:KH.C1.87	1314	76
KH2013:KH.C1.162	2178	149
KH2013:KH.C1.888	1055	27
KH2013:KH.C1.548	2742	1306
KH2013:KH.C1.126	1727	2
KH2013:KH.C1.865	2990	1858
KH2013:KH.C1.426	1927	1643
KH2013:KH.C1.800	414	8
KH2013:KH.C1.1104	1688	149
KH2013:KH.C1.424	1214	31
KH2013:KH.C1.529	3211	230
KH2013:KH.C1.844	1428	9
KH2013:KH.C1.626	772	5
KH2013:KH.C1.1191	1148	32
KH2013:KH.C1.567	1440	254
KH2013:KH.C1.921	362	2
KH2013:KH.C1.911	694	278
KH2013:KH.C1.843	1449	73
KH2013:KH.C1.185	3100	38
KH2013:KH.C1.218	2292	130
KH2013:KH.C1.850	1724	492
KH2013:KH.C1.494	998	511
KH2013:KH.C1.700	1021	40
KH2013:KH.C1.590	307	1
KH2013:KH.C1.763	730	0
KH2013:KH.C1.554	1777	0
KH2013:KH.C1.961	246	0
KH2013:KH.C1.868	1239	1
KH2013:KH.C1.1132	1488	4
KH2013:KH.C1.1146	2200	8
KH2013:KH.C1.812	1832	5
KH2013:KH.C1.955	4891	106
KH2013:KH.C1.277	3867	168
KH2013:KH.C1.901	1865	198
KH2013:KH.C1.719	2257	76
KH2013:KH.C1.893	1027	8
KH2013:KH.C1.640	335	0
KH2013:KH.C1.1072	291	0
KH2013:KH.C1.820	275	0
KH2013:KH.C1.620	4234	866
KH2013:KH.C1.412	1769	4517
KH2013:KH.C1.594	1164	12
KH2013:KH.C1.941	3040	111
KH2013:KH.C1.650	1304	3
KH2013:KH.C1.86	979	214
KH2013:KH.C1.757	527	3
KH2013:KH.C1.1151	1281	239
KH2013:KH.C1.296	1274	508
KH2013:KH.C1.400	2580	239
KH2013:KH.C1.1041	1463	44
KH2013:KH.C1.786	2358	0
KH2013:KH.C1.1004	2147	0
KH2013:KH.C1.1037	3040	22
KH2013:KH.C1.995	2704	630
KH2013:KH.C1.324	971	45
KH2013:KH.C1.205	2822	6
KH2013:KH.C1.845	704	0
KH2013:KH.C1.1002	547	4
KH2013:KH.C1.50	1872	3
KH2013:KH.C1.21	2222	675
KH2013:KH.C1.160	319	0
KH2013:KH.C1.604	972	10
KH2013:KH.C1.219	3951	543
KH2013:KH.C1.415	801	1
KH2013:KH.C1.534	644	353
KH2013:KH.C1.472	386	26
KH2013:KH.C1.115	485	178
KH2013:KH.C1.837	2173	11
KH2013:KH.C1.751	2192	18
KH2013:KH.C1.1125	2468	669
KH2013:KH.C1.267	2862	1088
KH2013:KH.C1.968	1021	1
KH2013:KH.C1.118	1255	2
KH2013:KH.C1.678	2351	325
KH2013:KH.C1.1222	1280	100
KH2013:KH.C1.67	1905	165
KH2013:KH.C1.682	522	7
KH2013:KH.C1.1061	1471	10
KH2013:KH.C1.676	713	3
KH2013:KH.C1.740	3695	7932
KH2013:KH.C1.1105	1333	3
KH2013:KH.C1.555	4400	639
KH2013:KH.C1.949	1364	0
KH2013:KH.C1.1080	1157	18
KH2013:KH.C1.872	1054	5
KH2013:KH.C1.510	1295	2
KH2013:KH.C1.1252	2623	31
KH2013:KH.C1.446	2447	231
KH2013:KH.C1.356	4229	2492
KH2013:KH.C1.1298	1400	49
KH2013:KH.C1.923	770	24
KH2013:KH.C1.1251	1163	36
KH2013:KH.C1.834	1806	1060
KH2013:KH.C1.425	2094	118
KH2013:KH.C1.1230	2642	664
KH2013:KH.C1.17	1648	1502
KH2013:KH.C1.1068	1877	15
KH2013:KH.C1.306	1768	2416
KH2013:KH.C1.792	751	8
KH2013:KH.C1.934	721	5
KH2013:KH.C1.954	908	5
KH2013:KH.C1.925	1570	8
KH2013:KH.C1.1	995	34
KH2013:KH.C1.81	1154	18
KH2013:KH.C1.531	1704	664
KH2013:KH.C1.621	838	426
KH2013:KH.C1.51	1981	154
KH2013:KH.C1.156	1805	23
KH2013:KH.C1.1182	2409	887
KH2013:KH.C1.695	3648	829
KH2013:KH.C1.1036	611	4
KH2013:KH.C1.953	1578	6
KH2013:KH.C1.917	911	18
KH2013:KH.C1.93	3067	84
KH2013:KH.C1.963	469	0
KH2013:KH.C1.755	2079	6493
KH2013:KH.C1.264	1872	56262
KH2013:KH.C1.906	1453	47
KH2013:KH.C1.859	2635	58
KH2013:KH.C1.143	1056	456
KH2013:KH.C1.511	1544	200
KH2013:KH.C1.284	961	77
KH2013:KH.C1.783	2459	560
KH2013:KH.C1.513	3787	533
KH2013:KH.C1.368	2051	60
KH2013:KH.C1.1176	1140	588
KH2013:KH.C1.1085	3408	187
KH2013:KH.C1.71	2318	117
KH2013:KH.C1.152	1131	39
KH2013:KH.C1.300	2563	13
KH2013:KH.C1.673	1400	1
KH2013:KH.C1.817	274	0
KH2013:KH.C1.732	3342	25
KH2013:KH.C1.1269	2274	0
KH2013:KH.C1.1135	2191	80
KH2013:KH.C1.1049	1222	5
KH2013:KH.C1.282	3409	738
KH2013:KH.C1.625	7162	506
KH2013:KH.C1.680	1263	115
KH2013:KH.C1.141	1519	3627
KH2013:KH.C1.557	11664	399
KH2013:KH.C1.735	254	11
KH2013:KH.C1.1024	1572	2628
KH2013:KH.C1.1118	1449	536
KH2013:KH.C1.1171	1121	10
KH2013:KH.C1.167	983	38
KH2013:KH.C1.198	4045	1513
KH2013:KH.C1.696	304	2
KH2013:KH.C1.429	2521	52
KH2013:KH.C1.95	1431	1
KH2013:KH.C1.658	1642	1
KH2013:KH.C1.450	1960	25
KH2013:KH.C1.492	1856	5
KH2013:KH.C1.730	6895	197
KH2013:KH.C1.919	243	0
KH2013:KH.C1.598	2693	1751
KH2013:KH.C1.691	1110	12
KH2013:KH.C1.736	1372	306
KH2013:KH.C1.373	1955	42
KH2013:KH.C1.190	1182	13
KH2013:KH.C1.186	1157	24
KH2013:KH.C1.1033	1660	444
KH2013:KH.C1.387	2119	85
KH2013:KH.C1.737	1135	510
KH2013:KH.C1.1010	2591	7
KH2013:KH.C1.1077	1667	85
KH2013:KH.C1.374	2114	170
KH2013:KH.C1.818	2651	127
KH2013:KH.C1.313	2089	0
KH2013:KH.C1.304	1174	11
KH2013:KH.C1.717	3110	184
KH2013:KH.C1.88	6721	2111
KH2013:KH.C1.943	13614	283
KH2013:KH.C1.157	707	0
KH2013:KH.C1.649	863	7
KH2013:KH.C1.998	1756	902
KH2013:KH.C1.1185	1200	0
KH2013:KH.C1.14	961	24
KH2013:KH.C1.1299	4389	17642
KH2013:KH.C1.463	3737	1221
KH2013:KH.C1.8	2072	4
KH2013:KH.C1.802	2241	38
KH2013:KH.C1.617	1673	41
KH2013:KH.C1.145	1996	3701
KH2013:KH.C1.382	1713	185
KH2013:KH.C1.77	3435	73
KH2013:KH.C1.527	1478	12
KH2013:KH.C1.276	1830	50
KH2013:KH.C1.503	459	9
KH2013:KH.C1.994	2107	20643
KH2013:KH.C1.91	652	1
KH2013:KH.C1.1124	2794	130
KH2013:KH.C1.870	2470	27
KH2013:KH.C1.591	2409	97
KH2013:KH.C1.471	4208	1540
KH2013:KH.C1.278	13826	627
KH2013:KH.C1.1115	1031	0
KH2013:KH.C1.440	744	5
KH2013:KH.C1.648	993	5
KH2013:KH.C1.431	896	22
KH2013:KH.C1.1131	1295	75
KH2013:KH.C1.1013	720	301
KH2013:KH.C1.392	1023	51
KH2013:KH.C1.1249	1860	252
KH2013:KH.C1.502	5743	229
KH2013:KH.C1.607	838	0
KH2013:KH.C1.1282	2618	35
KH2013:KH.C1.134	234	0
KH2013:KH.C1.767	2774	303
KH2013:KH.C1.908	759	1110
KH2013:KH.C1.348	834	18
KH2013:KH.C1.905	13810	701
KH2013:KH.C1.1108	952	1
KH2013:KH.C1.466	607	14
KH2013:KH.C1.104	1269	47
KH2013:KH.C1.564	3589	40
KH2013:KH.C1.514	2824	555
KH2013:KH.C1.168	1616	3
KH2013:KH.C1.1242	6246	37
KH2013:KH.C1.66	1106	374
KH2013:KH.C1.1040	951	67
KH2013:KH.C1.519	2897	7
KH2013:KH.C1.871	3387	111
KH2013:KH.C1.341	3138	876
KH2013:KH.C1.337	1612	18
KH2013:KH.C1.971	5216	2044
KH2013:KH.C1.434	1272	3
KH2013:KH.C1.97	3016	931
KH2013:KH.C1.627	588	0
KH2013:KH.C1.1288	1510	65
KH2013:KH.C1.1030	1013	9
KH2013:KH.C1.1140	3663	1043
KH2013:KH.C1.1032	2113	328
KH2013:KH.C1.532	1191	2
KH2013:KH.C1.307	2174	138
KH2013:KH.C1.1198	1386	71
KH2013:KH.C1.397	2004	165
KH2013:KH.C1.196	3558	2582
KH2013:KH.C1.1159	1719	20
KH2013:KH.C1.910	2893	69
KH2013:KH.C1.824	2773	990
KH2013:KH.C1.498	5307	8
KH2013:KH.C1.389	4344	7220
KH2013:KH.C1.1056	2118	276
KH2013:KH.C1.131	1834	129
KH2013:KH.C1.367	2585	100
KH2013:KH.C1.725	3617	1360
KH2013:KH.C1.11	3330	8479
KH2013:KH.C1.508	3213	1821
KH2013:KH.C1.1272	2579	79
KH2013:KH.C1.1071	949	0
KH2013:KH.C1.225	2095	62
KH2013:KH.C1.288	2620	464
KH2013:KH.C1.662	532	38
KH2013:KH.C1.1016	5063	2761
KH2013:KH.C1.1038	871	77
KH2013:KH.C1.856	840	73
KH2013:KH.C1.883	2859	217
KH2013:KH.C1.363	1949	8905
KH2013:KH.C1.1145	3391	380
KH2013:KH.C1.956	1140	45
KH2013:KH.C1.488	2456	393
KH2013:KH.C1.699	3836	66
KH2013:KH.C1.1278	1632	120
KH2013:KH.C1.202	2045	662
KH2013:KH.C1.39	673	5
KH2013:KH.C1.408	714	0
KH2013:KH.C1.117	2167	818
KH2013:KH.C1.710	2329	457
KH2013:KH.C1.902	883	178
KH2013:KH.C1.887	1581	29
KH2013:KH.C1.552	1631	360
KH2013:KH.C1.692	1774	1
KH2013:KH.C1.75	2061	131
KH2013:KH.C1.468	723	9
KH2013:KH.C1.1084	567	0
KH2013:KH.C1.224	1602	1
KH2013:KH.C1.766	940	0
KH2013:KH.C1.358	2086	536
KH2013:KH.C1.967	3489	272
KH2013:KH.C1.417	1630	31
KH2013:KH.C1.602	1607	1
KH2013:KH.C1.340	3011	144
KH2013:KH.C1.334	4054	28
KH2013:KH.C1.1196	1245	35
KH2013:KH.C1.854	3255	3688
KH2013:KH.C1.587	378	4
KH2013:KH.C1.1213	2576	193
KH2013:KH.C1.1209	394	0
KH2013:KH.C1.929	826	7
KH2013:KH.C1.612	2427	14416
KH2013:KH.C1.393	1544	3
KH2013:KH.C1.1193	1405	9
KH2013:KH.C1.1054	3135	2387
KH2013:KH.C1.672	1236	6
KH2013:KH.C1.109	2106	2409
KH2013:KH.C1.668	313	6
KH2013:KH.C1.192	954	17
KH2013:KH.C1.708	3008	1909
KH2013:KH.C1.6	1361	210
KH2013:KH.C1.703	1098	16
KH2013:KH.C1.1292	3740	290
KH2013:KH.C1.478	2248	1220
KH2013:KH.C1.247	12082	8010
KH2013:KH.C1.726	2897	176
KH2013:KH.C1.1134	1592	120
KH2013:KH.C1.634	1774	123
KH2013:KH.C1.938	2385	137
KH2013:KH.C1.1187	3031	2218
KH2013:KH.C1.814	1879	358
KH2013:KH.C1.289	2065	475
KH2013:KH.C1.592	1688	5
KH2013:KH.C1.1086	3528	110
KH2013:KH.C1.325	2096	283
KH2013:KH.C1.544	1365	375
KH2013:KH.C1.1239	1812	182
KH2013:KH.C1.85	791	88
KH2013:KH.C1.1044	2183	282
KH2013:KH.C1.402	1313	121
KH2013:KH.C1.170	1678	1557
KH2013:KH.C1.123	2401	28
KH2013:KH.C1.1047	322	1
KH2013:KH.C1.1021	2017	246
KH2013:KH.C1.448	4734	3343
KH2013:KH.C1.864	1198	1828
KH2013:KH.C1.1175	2872	46
KH2013:KH.C1.90	1545	251
KH2013:KH.C1.1142	2086	0
KH2013:KH.C1.1237	1324	24
KH2013:KH.C1.1267	4176	391
KH2013:KH.C1.1006	274	4
KH2013:KH.C1.1130	1599	13
KH2013:KH.C1.1015	699	0
KH2013:KH.C1.807	2219	342
KH2013:KH.C1.386	1430	41
KH2013:KH.C1.1057	2025	26
KH2013:KH.C1.427	1349	15
KH2013:KH.C1.336	2993	871
KH2013:KH.C1.281	1195	31
KH2013:KH.C1.833	826	25
KH2013:KH.C1.439	1474	278
KH2013:KH.C1.372	1572	0
KH2013:KH.C1.509	288	1
KH2013:KH.C1.505	3779	1235
KH2013:KH.C1.862	1125	71
KH2013:KH.C1.390	591	5
KH2013:KH.C1.761	1435	6
KH2013:KH.C1.1205	1734	220
KH2013:KH.C1.444	750	3
KH2013:KH.C1.992	900	68
KH2013:KH.C1.741	3022	187
KH2013:KH.C1.398	1180	557
KH2013:KH.C1.569	837	0
KH2013:KH.C1.302	2478	11
KH2013:KH.C1.848	1367	346
KH2013:KH.C1.1234	867	4
KH2013:KH.C1.982	1351	48
KH2013:KH.C1.1133	1228	14
KH2013:KH.C1.1217	2129	255
KH2013:KH.C1.774	1926	11
KH2013:KH.C1.1008	2045	2591
KH2013:KH.C1.1059	2822	627
KH2013:KH.C1.1095	1707	846
KH2013:KH.C1.328	566	108
KH2013:KH.C1.35	1509	1206
KH2013:KH.C1.7	3243	1225
KH2013:KH.C1.37	1067	3
KH2013:KH.C1.643	1076	37
KH2013:KH.C1.756	1274	469
KH2013:KH.C1.931	6314	22159
KH2013:KH.C1.353	1377	92
KH2013:KH.C1.652	2092	27
KH2013:KH.C1.686	3707	6
KH2013:KH.C1.274	4693	174
KH2013:KH.C1.707	2095	13
KH2013:KH.C1.3	663	22
KH2013:KH.C1.102	1616	10
KH2013:KH.C1.711	2829	518
KH2013:KH.C1.1264	898	1
KH2013:KH.C1.1184	1133	338
KH2013:KH.C1.1058	2584	516
KH2013:KH.C1.1110	1720	16
KH2013:KH.C1.125	1778	31
KH2013:KH.C1.295	921	2
KH2013:KH.C1.316	1379	8
KH2013:KH.C1.175	2127	312
KH2013:KH.C1.638	1484	49
KH2013:KH.C1.467	1950	27
KH2013:KH.C1.53	895	62
KH2013:KH.C1.342	479	311
KH2013:KH.C1.1265	1305	703
KH2013:KH.C1.447	3843	2297
KH2013:KH.C1.244	6024	55621
KH2013:KH.C1.24	1549	142
KH2013:KH.C1.365	388	0
KH2013:KH.C1.409	3861	7678
KH2013:KH.C1.1280	3651	23
KH2013:KH.C1.200	4017	1813
KH2013:KH.C1.1244	1802	599
KH2013:KH.C1.506	353	0
KH2013:KH.C1.1232	1400	62
KH2013:KH.C1.675	1254	245
KH2013:KH.C1.1236	1572	92
KH2013:KH.C1.12	2226	99
KH2013:KH.C1.362	2040	71
KH2013:KH.C1.194	1030	0
KH2013:KH.C1.339	4328	629
KH2013:KH.C1.685	2651	109
KH2013:KH.C1.1076	3315	704
KH2013:KH.C1.34	394	0
KH2013:KH.C1.179	2201	644
KH2013:KH.C1.380	2970	594
KH2013:KH.C1.808	2128	24
KH2013:KH.C1.731	2723	32
KH2013:KH.C1.54	3799	43
KH2013:KH.C1.418	739	1
KH2013:KH.C1.154	283	0
KH2013:KH.C1.13	2915	110
KH2013:KH.C1.1060	1995	59
KH2013:KH.C1.651	4236	63
KH2013:KH.C1.571	2735	2656
KH2013:KH.C1.794	537	1
KH2013:KH.C1.319	2870	22
KH2013:KH.C1.1211	10272	2424
KH2013:KH.C1.271	433	0
KH2013:KH.C1.1129	2973	3005
KH2013:KH.C1.775	967	42
KH2013:KH.C1.586	547	1
KH2013:KH.C1.499	1547	2
KH2013:KH.C1.829	2660	79
KH2013:KH.C1.946	1316	1
KH2013:KH.C1.229	1387	4
KH2013:KH.C1.330	4698	2528
KH2013:KH.C1.784	1033	49
KH2013:KH.C1.407	3547	2007
KH2013:KH.C1.904	3467	4075
KH2013:KH.C1.76	2764	4
KH2013:KH.C1.926	2316	2
KH2013:KH.C1.1063	1649	0
KH2013:KH.C1.210	961	2
KH2013:KH.C1.31	2424	45
KH2013:KH.C1.428	2047	1652
KH2013:KH.C1.1231	6117	2116
KH2013:KH.C1.491	3938	455
KH2013:KH.C1.385	935	18
KH2013:KH.C1.209	1614	70
KH2013:KH.C1.694	1667	202
KH2013:KH.C1.364	1186	5
KH2013:KH.C1.978	2191	121
KH2013:KH.C1.932	578	27
KH2013:KH.C1.1172	2856	163
KH2013:KH.C1.212	2827	1003
KH2013:KH.C1.279	5982	9466
KH2013:KH.C1.1178	2192	2789
KH2013:KH.C1.413	4255	3194
KH2013:KH.C1.480	998	14
KH2013:KH.C1.822	4826	4583
KH2013:KH.C1.197	1100	73
KH2013:KH.C1.721	1888	17
KH2013:KH.C1.762	1895	10
KH2013:KH.C1.1031	701	60
KH2013:KH.C1.679	980	24
KH2013:KH.C1.861	1389	524
