GeneID	Length	accepted_hits.bam
KH2013:KH.C1.1067	1030	10
KH2013:KH.C1.405	1883	48
KH2013:KH.C1.577	1865	55
KH2013:KH.C1.842	1190	364
KH2013:KH.C1.476	547	51
KH2013:KH.C1.823	604	101
KH2013:KH.C1.355	1112	720
KH2013:KH.C1.1027	2171	15211
KH2013:KH.C1.970	2096	268
KH2013:KH.C1.140	1498	714
KH2013:KH.C1.1062	1510	1150
KH2013:KH.C1.928	2813	63
KH2013:KH.C1.1274	1293	0
KH2013:KH.C1.538	1424	1299
KH2013:KH.C1.875	1234	162
KH2013:KH.C1.1120	1067	528
KH2013:KH.C1.388	1487	1194
KH2013:KH.C1.195	2961	205
KH2013:KH.C1.797	1066	24
KH2013:KH.C1.603	4639	18381
KH2013:KH.C1.483	2756	640
KH2013:KH.C1.1188	2195	282
KH2013:KH.C1.1170	1807	23
KH2013:KH.C1.445	2098	386
KH2013:KH.C1.98	3327	11744
KH2013:KH.C1.779	1414	183
KH2013:KH.C1.515	1375	310
KH2013:KH.C1.414	1704	13
KH2013:KH.C1.769	1103	23
KH2013:KH.C1.879	1125	0
KH2013:KH.C1.1287	4890	416
KH2013:KH.C1.667	805	78
KH2013:KH.C1.553	1994	183
KH2013:KH.C1.470	781	10
KH2013:KH.C1.101	1479	264
KH2013:KH.C1.82	697	867
KH2013:KH.C1.246	2225	520
KH2013:KH.C1.59	1733	1076
KH2013:KH.C1.933	2577	1547
KH2013:KH.C1.983	2252	4376
KH2013:KH.C1.535	2961	1315
KH2013:KH.C1.1221	1789	81
KH2013:KH.C1.936	1721	948
KH2013:KH.C1.191	623	18
KH2013:KH.C1.68	1662	127
KH2013:KH.C1.309	1082	459
KH2013:KH.C1.199	2497	1135
KH2013:KH.C1.991	1124	80
KH2013:KH.C1.449	1418	36
KH2013:KH.C1.317	2162	2163
KH2013:KH.C1.1152	1479	53
KH2013:KH.C1.863	1412	124
KH2013:KH.C1.1284	839	111
KH2013:KH.C1.787	5921	6505
KH2013:KH.C1.677	5403	7594
KH2013:KH.C1.809	1641	224
KH2013:KH.C1.1081	2921	2492
KH2013:KH.C1.63	2224	1374
KH2013:KH.C1.1122	1930	133
KH2013:KH.C1.1158	2487	0
KH2013:KH.C1.99	2564	343
KH2013:KH.C1.1053	1931	1
KH2013:KH.C1.89	1846	215
KH2013:KH.C1.633	3857	3720
KH2013:KH.C1.4	2005	1038
KH2013:KH.C1.898	2908	712
KH2013:KH.C1.628	1174	508
KH2013:KH.C1.884	1969	1729
KH2013:KH.C1.484	1397	959
KH2013:KH.C1.574	1455	57945
KH2013:KH.C1.733	516	54
KH2013:KH.C1.100	348	5
KH2013:KH.C1.1279	438	2
KH2013:KH.C1.1268	423	2
KH2013:KH.C1.1192	392	1
KH2013:KH.C1.187	2678	1524
KH2013:KH.C1.546	2677	2546
KH2013:KH.C1.128	122	0
KH2013:KH.C1.1012	1096	1068
KH2013:KH.C1.1109	3157	1222
KH2013:KH.C1.158	2767	219
KH2013:KH.C1.485	318	4
KH2013:KH.C1.461	1014	6
KH2013:KH.C1.805	1215	71
KH2013:KH.C1.749	2734	215
KH2013:KH.C1.481	1081	735
KH2013:KH.C1.1014	935	134
KH2013:KH.C1.540	860	52
KH2013:KH.C1.637	4236	2202
KH2013:KH.C1.867	2170	256
KH2013:KH.C1.119	636	39
KH2013:KH.C1.746	1711	208
KH2013:KH.C1.220	1074	426
KH2013:KH.C1.670	1119	1291
KH2013:KH.C1.832	2124	202
KH2013:KH.C1.1276	1668	40
KH2013:KH.C1.1157	3012	3297
KH2013:KH.C1.285	4076	546
KH2013:KH.C1.583	3444	1229
KH2013:KH.C1.1045	2415	872
KH2013:KH.C1.430	1570	42
KH2013:KH.C1.1275	1509	6296
KH2013:KH.C1.1224	3339	971
KH2013:KH.C1.146	3995	3313
KH2013:KH.C1.1075	1570	369
KH2013:KH.C1.913	1475	20
KH2013:KH.C1.993	8300	1562
KH2013:KH.C1.47	1339	58
KH2013:KH.C1.1302	735	168
KH2013:KH.C1.411	778	752
KH2013:KH.C1.124	2374	8834
KH2013:KH.C1.178	1127	90
KH2013:KH.C1.1270	807	222
KH2013:KH.C1.1121	1546	60
KH2013:KH.C1.147	4942	73
KH2013:KH.C1.974	1076	37
KH2013:KH.C1.133	1682	12457
KH2013:KH.C1.252	1636	4372
KH2013:KH.C1.999	1625	16
KH2013:KH.C1.142	4936	12654
KH2013:KH.C1.113	4446	1194
KH2013:KH.C1.1247	1431	27
KH2013:KH.C1.308	1513	82
KH2013:KH.C1.5	5068	216
KH2013:KH.C1.272	1869	78
KH2013:KH.C1.108	1216	646
KH2013:KH.C1.563	1403	10
KH2013:KH.C1.847	1348	6
KH2013:KH.C1.25	1510	4
KH2013:KH.C1.855	1057	4
KH2013:KH.C1.891	1124	10
KH2013:KH.C1.1028	1220	43
KH2013:KH.C1.857	1328	19
KH2013:KH.C1.1255	786	10
KH2013:KH.C1.475	1361	34
KH2013:KH.C1.595	1281	16
KH2013:KH.C1.1169	953	542
KH2013:KH.C1.729	2466	158
KH2013:KH.C1.880	3335	383
KH2013:KH.C1.1144	1395	91
KH2013:KH.C1.1235	2094	844
KH2013:KH.C1.550	956	407
KH2013:KH.C1.1138	2758	2967
KH2013:KH.C1.92	3456	4210
KH2013:KH.C1.48	2980	195
KH2013:KH.C1.496	3541	49
KH2013:KH.C1.838	664	0
KH2013:KH.C1.605	908	638
KH2013:KH.C1.80	2628	1285
KH2013:KH.C1.1160	3361	1018
KH2013:KH.C1.597	1644	13
KH2013:KH.C1.1139	1920	26
KH2013:KH.C1.399	2075	2243
KH2013:KH.C1.310	3097	216
KH2013:KH.C1.254	495	15
KH2013:KH.C1.915	1017	4
KH2013:KH.C1.1117	1697	23
KH2013:KH.C1.1065	3121	2083
KH2013:KH.C1.1165	2066	537
KH2013:KH.C1.635	418	53
KH2013:KH.C1.151	1240	354
KH2013:KH.C1.1035	892	8
KH2013:KH.C1.357	957	4
KH2013:KH.C1.381	889	6
KH2013:KH.C1.33	1833	112
KH2013:KH.C1.957	318	4
KH2013:KH.C1.1228	728	3
KH2013:KH.C1.1219	6023	1543
KH2013:KH.C1.265	1280	34
KH2013:KH.C1.930	1251	1821
KH2013:KH.C1.226	2274	1309
KH2013:KH.C1.237	1119	509
KH2013:KH.C1.1082	1583	97
KH2013:KH.C1.149	2251	392
KH2013:KH.C1.256	900	844
KH2013:KH.C1.1103	1359	279
KH2013:KH.C1.542	1791	603
KH2013:KH.C1.469	834	38
KH2013:KH.C1.724	1553	73
KH2013:KH.C1.661	2462	1443
KH2013:KH.C1.629	1056	0
KH2013:KH.C1.489	1339	15
KH2013:KH.C1.1250	1344	133
KH2013:KH.C1.486	1043	483
KH2013:KH.C1.520	696	243
KH2013:KH.C1.543	1600	224
KH2013:KH.C1.1248	1356	355
KH2013:KH.C1.827	356	21
KH2013:KH.C1.973	1257	29
KH2013:KH.C1.379	1120	174
KH2013:KH.C1.796	2518	17
KH2013:KH.C1.657	2490	40
KH2013:KH.C1.773	3053	107
KH2013:KH.C1.575	2240	285
KH2013:KH.C1.1091	705	7
KH2013:KH.C1.87	1314	368
KH2013:KH.C1.162	2178	540
KH2013:KH.C1.888	1055	55
KH2013:KH.C1.548	2742	1975
KH2013:KH.C1.126	1727	67
KH2013:KH.C1.865	2990	2621
KH2013:KH.C1.426	1927	775
KH2013:KH.C1.800	414	9
KH2013:KH.C1.1104	1688	178
KH2013:KH.C1.424	1214	200
KH2013:KH.C1.529	3211	390
KH2013:KH.C1.844	1428	40
KH2013:KH.C1.626	772	13
KH2013:KH.C1.1191	1148	110
KH2013:KH.C1.567	1440	885
KH2013:KH.C1.921	362	0
KH2013:KH.C1.911	694	1336
KH2013:KH.C1.843	1449	382
KH2013:KH.C1.185	3100	134
KH2013:KH.C1.218	2292	486
KH2013:KH.C1.850	1724	1606
KH2013:KH.C1.494	998	2375
KH2013:KH.C1.700	1021	299
KH2013:KH.C1.590	307	53
KH2013:KH.C1.763	730	6
KH2013:KH.C1.554	1777	59
KH2013:KH.C1.961	246	7
KH2013:KH.C1.868	1239	3
KH2013:KH.C1.1132	1488	14
KH2013:KH.C1.1146	2200	441
KH2013:KH.C1.812	1832	63
KH2013:KH.C1.955	4891	114
KH2013:KH.C1.277	3867	585
KH2013:KH.C1.901	1865	996
KH2013:KH.C1.719	2257	1582
KH2013:KH.C1.893	1027	61
KH2013:KH.C1.640	335	5
KH2013:KH.C1.1072	291	2
KH2013:KH.C1.820	275	4
KH2013:KH.C1.620	4234	947
KH2013:KH.C1.412	1769	15344
KH2013:KH.C1.594	1164	30
KH2013:KH.C1.941	3040	494
KH2013:KH.C1.650	1304	52
KH2013:KH.C1.86	979	581
KH2013:KH.C1.757	527	2
KH2013:KH.C1.1151	1281	1057
KH2013:KH.C1.296	1274	3617
KH2013:KH.C1.400	2580	759
KH2013:KH.C1.1041	1463	236
KH2013:KH.C1.786	2358	0
KH2013:KH.C1.1004	2147	0
KH2013:KH.C1.1037	3040	131
KH2013:KH.C1.995	2704	1125
KH2013:KH.C1.324	971	622
KH2013:KH.C1.205	2822	73
KH2013:KH.C1.845	704	5
KH2013:KH.C1.1002	547	2
KH2013:KH.C1.50	1872	1158
KH2013:KH.C1.21	2222	5044
KH2013:KH.C1.160	319	0
KH2013:KH.C1.604	972	3
KH2013:KH.C1.219	3951	461
KH2013:KH.C1.415	801	1
KH2013:KH.C1.534	644	1228
KH2013:KH.C1.472	386	155
KH2013:KH.C1.115	485	2330
KH2013:KH.C1.837	2173	110
KH2013:KH.C1.751	2192	41
KH2013:KH.C1.1125	2468	1758
KH2013:KH.C1.267	2862	2240
KH2013:KH.C1.968	1021	11
KH2013:KH.C1.118	1255	43
KH2013:KH.C1.678	2351	931
KH2013:KH.C1.1222	1280	38
KH2013:KH.C1.67	1905	281
KH2013:KH.C1.682	522	4
KH2013:KH.C1.1061	1471	27
KH2013:KH.C1.676	713	3
KH2013:KH.C1.740	3695	10508
KH2013:KH.C1.1105	1333	31
KH2013:KH.C1.555	4400	1688
KH2013:KH.C1.949	1364	13
KH2013:KH.C1.1080	1157	29
KH2013:KH.C1.872	1054	99
KH2013:KH.C1.510	1295	54
KH2013:KH.C1.1252	2623	35
KH2013:KH.C1.446	2447	172
KH2013:KH.C1.356	4229	4503
KH2013:KH.C1.1298	1400	279
KH2013:KH.C1.923	770	23
KH2013:KH.C1.1251	1163	116
KH2013:KH.C1.834	1806	1406
KH2013:KH.C1.425	2094	328
KH2013:KH.C1.1230	2642	1002
KH2013:KH.C1.17	1648	3002
KH2013:KH.C1.1068	1877	30
KH2013:KH.C1.306	1768	4454
KH2013:KH.C1.792	751	6
KH2013:KH.C1.934	721	37
KH2013:KH.C1.954	908	49
KH2013:KH.C1.925	1570	15
KH2013:KH.C1.1	995	59
KH2013:KH.C1.81	1154	61
KH2013:KH.C1.531	1704	637
KH2013:KH.C1.621	838	1256
KH2013:KH.C1.51	1981	10219
KH2013:KH.C1.156	1805	52
KH2013:KH.C1.1182	2409	1736
KH2013:KH.C1.695	3648	1146
KH2013:KH.C1.1036	611	5
KH2013:KH.C1.953	1578	1458
KH2013:KH.C1.917	911	15
KH2013:KH.C1.93	3067	93
KH2013:KH.C1.963	469	0
KH2013:KH.C1.755	2079	90
KH2013:KH.C1.264	1872	20781
KH2013:KH.C1.906	1453	72
KH2013:KH.C1.859	2635	36
KH2013:KH.C1.143	1056	3630
KH2013:KH.C1.511	1544	1336
KH2013:KH.C1.284	961	294
KH2013:KH.C1.783	2459	672
KH2013:KH.C1.513	3787	1333
KH2013:KH.C1.368	2051	206
KH2013:KH.C1.1176	1140	80
KH2013:KH.C1.1085	3408	287
KH2013:KH.C1.71	2318	232
KH2013:KH.C1.152	1131	975
KH2013:KH.C1.300	2563	10
KH2013:KH.C1.673	1400	18
KH2013:KH.C1.817	274	276
KH2013:KH.C1.732	3342	97
KH2013:KH.C1.1269	2274	40
KH2013:KH.C1.1135	2191	459
KH2013:KH.C1.1049	1222	36
KH2013:KH.C1.282	3409	672
KH2013:KH.C1.625	7162	1374
KH2013:KH.C1.680	1263	167
KH2013:KH.C1.141	1519	297
KH2013:KH.C1.557	11664	1080
KH2013:KH.C1.735	254	19
KH2013:KH.C1.1024	1572	3425
KH2013:KH.C1.1118	1449	939
KH2013:KH.C1.1171	1121	88
KH2013:KH.C1.167	983	512
KH2013:KH.C1.198	4045	2825
KH2013:KH.C1.696	304	4
KH2013:KH.C1.429	2521	346
KH2013:KH.C1.95	1431	15
KH2013:KH.C1.658	1642	51
KH2013:KH.C1.450	1960	321
KH2013:KH.C1.492	1856	77
KH2013:KH.C1.730	6895	804
KH2013:KH.C1.919	243	0
KH2013:KH.C1.598	2693	4055
KH2013:KH.C1.691	1110	39
KH2013:KH.C1.736	1372	558
KH2013:KH.C1.373	1955	242
KH2013:KH.C1.190	1182	124
KH2013:KH.C1.186	1157	78
KH2013:KH.C1.1033	1660	1547
KH2013:KH.C1.387	2119	202
KH2013:KH.C1.737	1135	2765
KH2013:KH.C1.1010	2591	92
KH2013:KH.C1.1077	1667	139
KH2013:KH.C1.374	2114	444
KH2013:KH.C1.818	2651	224
KH2013:KH.C1.313	2089	14
KH2013:KH.C1.304	1174	84
KH2013:KH.C1.717	3110	762
KH2013:KH.C1.88	6721	3608
KH2013:KH.C1.943	13614	1467
KH2013:KH.C1.157	707	2
KH2013:KH.C1.649	863	51
KH2013:KH.C1.998	1756	1213
KH2013:KH.C1.1185	1200	4
KH2013:KH.C1.14	961	467
KH2013:KH.C1.1299	4389	14183
KH2013:KH.C1.463	3737	2400
KH2013:KH.C1.8	2072	64
KH2013:KH.C1.802	2241	349
KH2013:KH.C1.617	1673	140
KH2013:KH.C1.145	1996	10673
KH2013:KH.C1.382	1713	621
KH2013:KH.C1.77	3435	284
KH2013:KH.C1.527	1478	124
KH2013:KH.C1.276	1830	410
KH2013:KH.C1.503	459	39
KH2013:KH.C1.994	2107	26065
KH2013:KH.C1.91	652	11
KH2013:KH.C1.1124	2794	117
KH2013:KH.C1.870	2470	428
KH2013:KH.C1.591	2409	334
KH2013:KH.C1.471	4208	3018
KH2013:KH.C1.278	13826	1004
KH2013:KH.C1.1115	1031	48
KH2013:KH.C1.440	744	2
KH2013:KH.C1.648	993	36
KH2013:KH.C1.431	896	90
KH2013:KH.C1.1131	1295	44
KH2013:KH.C1.1013	720	74
KH2013:KH.C1.392	1023	13
KH2013:KH.C1.1249	1860	602
KH2013:KH.C1.502	5743	446
KH2013:KH.C1.607	838	7
KH2013:KH.C1.1282	2618	31
KH2013:KH.C1.134	234	17
KH2013:KH.C1.767	2774	487
KH2013:KH.C1.908	759	2306
KH2013:KH.C1.348	834	24
KH2013:KH.C1.905	13810	761
KH2013:KH.C1.1108	952	9
KH2013:KH.C1.466	607	139
KH2013:KH.C1.104	1269	212
KH2013:KH.C1.564	3589	406
KH2013:KH.C1.514	2824	1254
KH2013:KH.C1.168	1616	14
KH2013:KH.C1.1242	6246	267
KH2013:KH.C1.66	1106	1206
KH2013:KH.C1.1040	951	401
KH2013:KH.C1.519	2897	58
KH2013:KH.C1.871	3387	212
KH2013:KH.C1.341	3138	1847
KH2013:KH.C1.337	1612	96
KH2013:KH.C1.971	5216	1703
KH2013:KH.C1.434	1272	10
KH2013:KH.C1.97	3016	1940
KH2013:KH.C1.627	588	0
KH2013:KH.C1.1288	1510	86
KH2013:KH.C1.1030	1013	24
KH2013:KH.C1.1140	3663	1374
KH2013:KH.C1.1032	2113	517
KH2013:KH.C1.532	1191	16
KH2013:KH.C1.307	2174	488
KH2013:KH.C1.1198	1386	410
KH2013:KH.C1.397	2004	1008
KH2013:KH.C1.196	3558	4076
KH2013:KH.C1.1159	1719	25
KH2013:KH.C1.910	2893	407
KH2013:KH.C1.824	2773	1482
KH2013:KH.C1.498	5307	377
KH2013:KH.C1.389	4344	9985
KH2013:KH.C1.1056	2118	830
KH2013:KH.C1.131	1834	575
KH2013:KH.C1.367	2585	387
KH2013:KH.C1.725	3617	4071
KH2013:KH.C1.11	3330	19588
KH2013:KH.C1.508	3213	2949
KH2013:KH.C1.1272	2579	235
KH2013:KH.C1.1071	949	7
KH2013:KH.C1.225	2095	245
KH2013:KH.C1.288	2620	767
KH2013:KH.C1.662	532	540
KH2013:KH.C1.1016	5063	36590
KH2013:KH.C1.1038	871	238
KH2013:KH.C1.856	840	849
KH2013:KH.C1.883	2859	332
KH2013:KH.C1.363	1949	30059
KH2013:KH.C1.1145	3391	1037
KH2013:KH.C1.956	1140	242
KH2013:KH.C1.488	2456	827
KH2013:KH.C1.699	3836	167
KH2013:KH.C1.1278	1632	346
KH2013:KH.C1.202	2045	941
KH2013:KH.C1.39	673	1
KH2013:KH.C1.408	714	3
KH2013:KH.C1.117	2167	253
KH2013:KH.C1.710	2329	1139
KH2013:KH.C1.902	883	1108
KH2013:KH.C1.887	1581	88
KH2013:KH.C1.552	1631	351
KH2013:KH.C1.692	1774	18
KH2013:KH.C1.75	2061	283
KH2013:KH.C1.468	723	51
KH2013:KH.C1.1084	567	47
KH2013:KH.C1.224	1602	2
KH2013:KH.C1.766	940	20
KH2013:KH.C1.358	2086	660
KH2013:KH.C1.967	3489	2440
KH2013:KH.C1.417	1630	327
KH2013:KH.C1.602	1607	108
KH2013:KH.C1.340	3011	2292
KH2013:KH.C1.334	4054	209
KH2013:KH.C1.1196	1245	221
KH2013:KH.C1.854	3255	5657
KH2013:KH.C1.587	378	27
KH2013:KH.C1.1213	2576	415
KH2013:KH.C1.1209	394	6
KH2013:KH.C1.929	826	43
KH2013:KH.C1.612	2427	18110
KH2013:KH.C1.393	1544	71
KH2013:KH.C1.1193	1405	116
KH2013:KH.C1.1054	3135	2405
KH2013:KH.C1.672	1236	29
KH2013:KH.C1.109	2106	2607
KH2013:KH.C1.668	313	7
KH2013:KH.C1.192	954	169
KH2013:KH.C1.708	3008	2829
KH2013:KH.C1.6	1361	639
KH2013:KH.C1.703	1098	143
KH2013:KH.C1.1292	3740	544
KH2013:KH.C1.478	2248	2307
KH2013:KH.C1.247	12082	10373
KH2013:KH.C1.726	2897	348
KH2013:KH.C1.1134	1592	219
KH2013:KH.C1.634	1774	218
KH2013:KH.C1.938	2385	222
KH2013:KH.C1.1187	3031	2195
KH2013:KH.C1.814	1879	673
KH2013:KH.C1.289	2065	2667
KH2013:KH.C1.592	1688	24
KH2013:KH.C1.1086	3528	81
KH2013:KH.C1.325	2096	1009
KH2013:KH.C1.544	1365	879
KH2013:KH.C1.1239	1812	306
KH2013:KH.C1.85	791	371
KH2013:KH.C1.1044	2183	1031
KH2013:KH.C1.402	1313	615
KH2013:KH.C1.170	1678	4213
KH2013:KH.C1.123	2401	160
KH2013:KH.C1.1047	322	5
KH2013:KH.C1.1021	2017	375
KH2013:KH.C1.448	4734	4714
KH2013:KH.C1.864	1198	555
KH2013:KH.C1.1175	2872	335
KH2013:KH.C1.90	1545	309
KH2013:KH.C1.1142	2086	18
KH2013:KH.C1.1237	1324	271
KH2013:KH.C1.1267	4176	599
KH2013:KH.C1.1006	274	2
KH2013:KH.C1.1130	1599	42
KH2013:KH.C1.1015	699	2
KH2013:KH.C1.807	2219	503
KH2013:KH.C1.386	1430	67
KH2013:KH.C1.1057	2025	141
KH2013:KH.C1.427	1349	165
KH2013:KH.C1.336	2993	812
KH2013:KH.C1.281	1195	297
KH2013:KH.C1.833	826	134
KH2013:KH.C1.439	1474	2247
KH2013:KH.C1.372	1572	2
KH2013:KH.C1.509	288	34
KH2013:KH.C1.505	3779	3018
KH2013:KH.C1.862	1125	224
KH2013:KH.C1.390	591	119
KH2013:KH.C1.761	1435	48
KH2013:KH.C1.1205	1734	623
KH2013:KH.C1.444	750	3
KH2013:KH.C1.992	900	96
KH2013:KH.C1.741	3022	672
KH2013:KH.C1.398	1180	579
KH2013:KH.C1.569	837	75
KH2013:KH.C1.302	2478	474
KH2013:KH.C1.848	1367	584
KH2013:KH.C1.1234	867	163
KH2013:KH.C1.982	1351	241
KH2013:KH.C1.1133	1228	48
KH2013:KH.C1.1217	2129	314
KH2013:KH.C1.774	1926	43
KH2013:KH.C1.1008	2045	2703
KH2013:KH.C1.1059	2822	1136
KH2013:KH.C1.1095	1707	1224
KH2013:KH.C1.328	566	665
KH2013:KH.C1.35	1509	1988
KH2013:KH.C1.7	3243	1744
KH2013:KH.C1.37	1067	243
KH2013:KH.C1.643	1076	105
KH2013:KH.C1.756	1274	1259
KH2013:KH.C1.931	6314	71175
KH2013:KH.C1.353	1377	389
KH2013:KH.C1.652	2092	56
KH2013:KH.C1.686	3707	18
KH2013:KH.C1.274	4693	276
KH2013:KH.C1.707	2095	26
KH2013:KH.C1.3	663	0
KH2013:KH.C1.102	1616	30
KH2013:KH.C1.711	2829	1316
KH2013:KH.C1.1264	898	0
KH2013:KH.C1.1184	1133	1080
KH2013:KH.C1.1058	2584	1790
KH2013:KH.C1.1110	1720	30
KH2013:KH.C1.125	1778	217
KH2013:KH.C1.295	921	3
KH2013:KH.C1.316	1379	21
KH2013:KH.C1.175	2127	668
KH2013:KH.C1.638	1484	2714
KH2013:KH.C1.467	1950	170
KH2013:KH.C1.53	895	369
KH2013:KH.C1.342	479	581
KH2013:KH.C1.1265	1305	1865
KH2013:KH.C1.447	3843	6434
KH2013:KH.C1.244	6024	60210
KH2013:KH.C1.24	1549	372
KH2013:KH.C1.365	388	12
KH2013:KH.C1.409	3861	14216
KH2013:KH.C1.1280	3651	96
KH2013:KH.C1.200	4017	7154
KH2013:KH.C1.1244	1802	991
KH2013:KH.C1.506	353	0
KH2013:KH.C1.1232	1400	235
KH2013:KH.C1.675	1254	833
KH2013:KH.C1.1236	1572	263
KH2013:KH.C1.12	2226	135
KH2013:KH.C1.362	2040	346
KH2013:KH.C1.194	1030	0
KH2013:KH.C1.339	4328	1311
KH2013:KH.C1.685	2651	67
KH2013:KH.C1.1076	3315	1005
KH2013:KH.C1.34	394	0
KH2013:KH.C1.179	2201	923
KH2013:KH.C1.380	2970	849
KH2013:KH.C1.808	2128	45
KH2013:KH.C1.731	2723	398
KH2013:KH.C1.54	3799	268
KH2013:KH.C1.418	739	2
KH2013:KH.C1.154	283	7
KH2013:KH.C1.13	2915	202
KH2013:KH.C1.1060	1995	129
KH2013:KH.C1.651	4236	147
KH2013:KH.C1.571	2735	3208
KH2013:KH.C1.794	537	0
KH2013:KH.C1.319	2870	82
KH2013:KH.C1.1211	10272	7422
KH2013:KH.C1.271	433	4
KH2013:KH.C1.1129	2973	10509
KH2013:KH.C1.775	967	233
KH2013:KH.C1.586	547	1
KH2013:KH.C1.499	1547	10
KH2013:KH.C1.829	2660	174
KH2013:KH.C1.946	1316	9
KH2013:KH.C1.229	1387	22
KH2013:KH.C1.330	4698	9302
KH2013:KH.C1.784	1033	157
KH2013:KH.C1.407	3547	4095
KH2013:KH.C1.904	3467	8327
KH2013:KH.C1.76	2764	95
KH2013:KH.C1.926	2316	70
KH2013:KH.C1.1063	1649	71
KH2013:KH.C1.210	961	27
KH2013:KH.C1.31	2424	163
KH2013:KH.C1.428	2047	1207
KH2013:KH.C1.1231	6117	2165
KH2013:KH.C1.491	3938	977
KH2013:KH.C1.385	935	96
KH2013:KH.C1.209	1614	398
KH2013:KH.C1.694	1667	392
KH2013:KH.C1.364	1186	34
KH2013:KH.C1.978	2191	265
KH2013:KH.C1.932	578	88
KH2013:KH.C1.1172	2856	525
KH2013:KH.C1.212	2827	1003
KH2013:KH.C1.279	5982	2206
KH2013:KH.C1.1178	2192	3444
KH2013:KH.C1.413	4255	5720
KH2013:KH.C1.480	998	25
KH2013:KH.C1.822	4826	6718
KH2013:KH.C1.197	1100	126
KH2013:KH.C1.721	1888	144
