GeneID	Length	accepted_hits.bam
KH2013:KH.C1.796	2518	1
KH2013:KH.C1.657	2490	4
KH2013:KH.C1.773	3053	20
KH2013:KH.C1.575	2240	40
KH2013:KH.C1.1091	705	0
KH2013:KH.C1.87	1314	21
KH2013:KH.C1.162	2178	168
KH2013:KH.C1.888	1055	7
KH2013:KH.C1.548	2742	533
KH2013:KH.C1.126	1727	8
KH2013:KH.C1.865	2990	1935
KH2013:KH.C1.426	1927	1496
KH2013:KH.C1.800	414	12
KH2013:KH.C1.1104	1688	111
KH2013:KH.C1.424	1214	23
KH2013:KH.C1.529	3211	62
KH2013:KH.C1.844	1428	11
KH2013:KH.C1.626	772	10
KH2013:KH.C1.1191	1148	19
KH2013:KH.C1.567	1440	146
KH2013:KH.C1.921	362	0
KH2013:KH.C1.911	694	144
KH2013:KH.C1.843	1449	42
KH2013:KH.C1.185	3100	22
KH2013:KH.C1.218	2292	128
KH2013:KH.C1.850	1724	397
KH2013:KH.C1.494	998	158
KH2013:KH.C1.700	1021	28
KH2013:KH.C1.590	307	1
KH2013:KH.C1.763	730	0
KH2013:KH.C1.554	1777	0
KH2013:KH.C1.961	246	0
KH2013:KH.C1.868	1239	6
KH2013:KH.C1.1132	1488	4
KH2013:KH.C1.1146	2200	0
KH2013:KH.C1.812	1832	3
KH2013:KH.C1.955	4891	2
KH2013:KH.C1.277	3867	160
KH2013:KH.C1.901	1865	303
KH2013:KH.C1.719	2257	21
KH2013:KH.C1.893	1027	3
KH2013:KH.C1.640	335	0
KH2013:KH.C1.1072	291	1
KH2013:KH.C1.820	275	0
KH2013:KH.C1.620	4234	620
KH2013:KH.C1.412	1769	3056
KH2013:KH.C1.594	1164	0
KH2013:KH.C1.941	3040	64
KH2013:KH.C1.650	1304	0
KH2013:KH.C1.86	979	172
KH2013:KH.C1.757	527	3
KH2013:KH.C1.1151	1281	102
KH2013:KH.C1.296	1274	592
KH2013:KH.C1.400	2580	149
KH2013:KH.C1.1041	1463	63
KH2013:KH.C1.786	2358	0
KH2013:KH.C1.1004	2147	0
KH2013:KH.C1.1037	3040	8
KH2013:KH.C1.995	2704	254
KH2013:KH.C1.324	971	1
KH2013:KH.C1.205	2822	2
KH2013:KH.C1.845	704	0
KH2013:KH.C1.1002	547	0
KH2013:KH.C1.50	1872	6
KH2013:KH.C1.21	2222	97
KH2013:KH.C1.160	319	0
KH2013:KH.C1.604	972	5
KH2013:KH.C1.219	3951	293
KH2013:KH.C1.415	801	0
KH2013:KH.C1.534	644	232
KH2013:KH.C1.472	386	29
KH2013:KH.C1.115	485	199
KH2013:KH.C1.837	2173	13
KH2013:KH.C1.751	2192	9
KH2013:KH.C1.1125	2468	471
KH2013:KH.C1.267	2862	980
KH2013:KH.C1.968	1021	11
KH2013:KH.C1.118	1255	8
KH2013:KH.C1.678	2351	186
KH2013:KH.C1.1222	1280	63
KH2013:KH.C1.67	1905	78
KH2013:KH.C1.682	522	2
KH2013:KH.C1.1061	1471	14
KH2013:KH.C1.676	713	1
KH2013:KH.C1.740	3695	4238
KH2013:KH.C1.1105	1333	2
KH2013:KH.C1.555	4400	452
KH2013:KH.C1.949	1364	2
KH2013:KH.C1.1080	1157	2
KH2013:KH.C1.872	1054	0
KH2013:KH.C1.510	1295	0
KH2013:KH.C1.1252	2623	51
KH2013:KH.C1.446	2447	71
KH2013:KH.C1.356	4229	1323
KH2013:KH.C1.1298	1400	17
KH2013:KH.C1.923	770	3
KH2013:KH.C1.1251	1163	27
KH2013:KH.C1.834	1806	520
KH2013:KH.C1.425	2094	87
KH2013:KH.C1.1230	2642	340
KH2013:KH.C1.17	1648	783
KH2013:KH.C1.1068	1877	6
KH2013:KH.C1.306	1768	2997
KH2013:KH.C1.792	751	2
KH2013:KH.C1.934	721	1
KH2013:KH.C1.954	908	1
KH2013:KH.C1.925	1570	10
KH2013:KH.C1.1	995	17
KH2013:KH.C1.81	1154	24
KH2013:KH.C1.531	1704	585
KH2013:KH.C1.621	838	392
KH2013:KH.C1.51	1981	9
KH2013:KH.C1.156	1805	29
KH2013:KH.C1.1182	2409	528
KH2013:KH.C1.695	3648	295
KH2013:KH.C1.1036	611	0
KH2013:KH.C1.953	1578	117
KH2013:KH.C1.917	911	5
KH2013:KH.C1.93	3067	93
KH2013:KH.C1.963	469	0
KH2013:KH.C1.755	2079	380
KH2013:KH.C1.264	1872	42323
KH2013:KH.C1.906	1453	49
KH2013:KH.C1.859	2635	44
KH2013:KH.C1.143	1056	344
KH2013:KH.C1.511	1544	276
KH2013:KH.C1.284	961	44
KH2013:KH.C1.783	2459	420
KH2013:KH.C1.513	3787	538
KH2013:KH.C1.368	2051	46
KH2013:KH.C1.1176	1140	509
KH2013:KH.C1.1085	3408	56
KH2013:KH.C1.71	2318	68
KH2013:KH.C1.152	1131	9
KH2013:KH.C1.300	2563	9
KH2013:KH.C1.673	1400	1
KH2013:KH.C1.817	274	0
KH2013:KH.C1.732	3342	10
KH2013:KH.C1.1269	2274	0
KH2013:KH.C1.1135	2191	88
KH2013:KH.C1.1049	1222	0
KH2013:KH.C1.282	3409	328
KH2013:KH.C1.625	7162	258
KH2013:KH.C1.680	1263	46
KH2013:KH.C1.141	1519	3363
KH2013:KH.C1.557	11664	230
KH2013:KH.C1.735	254	9
KH2013:KH.C1.1024	1572	1130
KH2013:KH.C1.1118	1449	201
KH2013:KH.C1.1171	1121	3
KH2013:KH.C1.167	983	42
KH2013:KH.C1.198	4045	1185
KH2013:KH.C1.696	304	0
KH2013:KH.C1.429	2521	30
KH2013:KH.C1.95	1431	1
KH2013:KH.C1.658	1642	0
KH2013:KH.C1.450	1960	19
KH2013:KH.C1.492	1856	8
KH2013:KH.C1.730	6895	95
KH2013:KH.C1.919	243	0
KH2013:KH.C1.598	2693	1523
KH2013:KH.C1.691	1110	2
KH2013:KH.C1.736	1372	133
KH2013:KH.C1.373	1955	27
KH2013:KH.C1.190	1182	10
KH2013:KH.C1.186	1157	20
KH2013:KH.C1.1033	1660	76
KH2013:KH.C1.387	2119	60
KH2013:KH.C1.737	1135	173
KH2013:KH.C1.1010	2591	8
KH2013:KH.C1.1077	1667	93
KH2013:KH.C1.374	2114	161
KH2013:KH.C1.818	2651	65
KH2013:KH.C1.313	2089	0
KH2013:KH.C1.304	1174	15
KH2013:KH.C1.717	3110	70
KH2013:KH.C1.88	6721	2670
KH2013:KH.C1.943	13614	334
KH2013:KH.C1.157	707	0
KH2013:KH.C1.649	863	21
KH2013:KH.C1.998	1756	255
KH2013:KH.C1.1185	1200	0
KH2013:KH.C1.14	961	8
KH2013:KH.C1.1299	4389	7380
KH2013:KH.C1.463	3737	854
KH2013:KH.C1.8	2072	5
KH2013:KH.C1.802	2241	63
KH2013:KH.C1.617	1673	15
KH2013:KH.C1.145	1996	2562
KH2013:KH.C1.382	1713	127
KH2013:KH.C1.77	3435	84
KH2013:KH.C1.527	1478	5
KH2013:KH.C1.276	1830	49
KH2013:KH.C1.503	459	0
KH2013:KH.C1.994	2107	8018
KH2013:KH.C1.91	652	0
KH2013:KH.C1.1124	2794	21
KH2013:KH.C1.870	2470	63
KH2013:KH.C1.591	2409	159
KH2013:KH.C1.471	4208	1035
KH2013:KH.C1.278	13826	131
KH2013:KH.C1.1115	1031	5
KH2013:KH.C1.440	744	0
KH2013:KH.C1.648	993	0
KH2013:KH.C1.431	896	7
KH2013:KH.C1.1131	1295	23
KH2013:KH.C1.1013	720	223
KH2013:KH.C1.392	1023	48
KH2013:KH.C1.1249	1860	115
KH2013:KH.C1.502	5743	74
KH2013:KH.C1.607	838	5
KH2013:KH.C1.1282	2618	11
KH2013:KH.C1.134	234	0
KH2013:KH.C1.767	2774	201
KH2013:KH.C1.908	759	507
KH2013:KH.C1.348	834	16
KH2013:KH.C1.905	13810	231
KH2013:KH.C1.1108	952	1
KH2013:KH.C1.466	607	14
KH2013:KH.C1.104	1269	33
KH2013:KH.C1.564	3589	32
KH2013:KH.C1.514	2824	221
KH2013:KH.C1.168	1616	4
KH2013:KH.C1.1242	6246	2
KH2013:KH.C1.66	1106	195
KH2013:KH.C1.1040	951	56
KH2013:KH.C1.519	2897	2
KH2013:KH.C1.871	3387	56
KH2013:KH.C1.341	3138	596
KH2013:KH.C1.337	1612	2
KH2013:KH.C1.971	5216	1051
KH2013:KH.C1.434	1272	1
KH2013:KH.C1.97	3016	547
KH2013:KH.C1.627	588	0
KH2013:KH.C1.1288	1510	84
KH2013:KH.C1.1030	1013	12
KH2013:KH.C1.1140	3663	600
KH2013:KH.C1.1032	2113	217
KH2013:KH.C1.532	1191	4
KH2013:KH.C1.307	2174	81
KH2013:KH.C1.1198	1386	24
KH2013:KH.C1.397	2004	109
KH2013:KH.C1.196	3558	1313
KH2013:KH.C1.1159	1719	7
KH2013:KH.C1.910	2893	10
KH2013:KH.C1.824	2773	668
KH2013:KH.C1.498	5307	10
KH2013:KH.C1.389	4344	4222
KH2013:KH.C1.1056	2118	265
KH2013:KH.C1.131	1834	83
KH2013:KH.C1.367	2585	54
KH2013:KH.C1.725	3617	1283
KH2013:KH.C1.11	3330	4394
KH2013:KH.C1.508	3213	728
KH2013:KH.C1.1272	2579	45
KH2013:KH.C1.1071	949	0
KH2013:KH.C1.225	2095	19
KH2013:KH.C1.288	2620	162
KH2013:KH.C1.662	532	36
KH2013:KH.C1.1016	5063	1614
KH2013:KH.C1.1038	871	26
KH2013:KH.C1.856	840	77
KH2013:KH.C1.883	2859	174
KH2013:KH.C1.363	1949	5373
KH2013:KH.C1.1145	3391	216
KH2013:KH.C1.956	1140	22
KH2013:KH.C1.488	2456	284
KH2013:KH.C1.699	3836	67
KH2013:KH.C1.1278	1632	66
KH2013:KH.C1.202	2045	328
KH2013:KH.C1.39	673	0
KH2013:KH.C1.408	714	1
KH2013:KH.C1.117	2167	272
KH2013:KH.C1.710	2329	277
KH2013:KH.C1.902	883	61
KH2013:KH.C1.887	1581	23
KH2013:KH.C1.552	1631	253
KH2013:KH.C1.692	1774	1
KH2013:KH.C1.75	2061	89
KH2013:KH.C1.468	723	13
KH2013:KH.C1.1084	567	0
KH2013:KH.C1.224	1602	0
KH2013:KH.C1.766	940	1
KH2013:KH.C1.358	2086	390
KH2013:KH.C1.967	3489	213
KH2013:KH.C1.417	1630	39
KH2013:KH.C1.602	1607	2
KH2013:KH.C1.340	3011	84
KH2013:KH.C1.334	4054	27
KH2013:KH.C1.1196	1245	60
KH2013:KH.C1.854	3255	1988
KH2013:KH.C1.587	378	1
KH2013:KH.C1.1213	2576	56
KH2013:KH.C1.1209	394	0
KH2013:KH.C1.929	826	7
KH2013:KH.C1.612	2427	13743
KH2013:KH.C1.393	1544	7
KH2013:KH.C1.1193	1405	1
KH2013:KH.C1.1054	3135	1346
KH2013:KH.C1.672	1236	1
KH2013:KH.C1.109	2106	1137
KH2013:KH.C1.668	313	0
KH2013:KH.C1.192	954	11
KH2013:KH.C1.708	3008	886
KH2013:KH.C1.6	1361	148
KH2013:KH.C1.703	1098	12
KH2013:KH.C1.1292	3740	138
KH2013:KH.C1.478	2248	1257
KH2013:KH.C1.247	12082	7663
KH2013:KH.C1.726	2897	99
KH2013:KH.C1.1134	1592	49
KH2013:KH.C1.634	1774	62
KH2013:KH.C1.938	2385	100
KH2013:KH.C1.1187	3031	1975
KH2013:KH.C1.814	1879	203
KH2013:KH.C1.289	2065	538
KH2013:KH.C1.592	1688	4
KH2013:KH.C1.1086	3528	41
KH2013:KH.C1.325	2096	219
KH2013:KH.C1.544	1365	189
KH2013:KH.C1.1239	1812	67
KH2013:KH.C1.85	791	33
KH2013:KH.C1.1044	2183	205
KH2013:KH.C1.402	1313	48
KH2013:KH.C1.170	1678	554
KH2013:KH.C1.123	2401	22
KH2013:KH.C1.1047	322	0
KH2013:KH.C1.1021	2017	215
KH2013:KH.C1.448	4734	3334
KH2013:KH.C1.864	1198	1716
KH2013:KH.C1.1175	2872	16
KH2013:KH.C1.90	1545	33
KH2013:KH.C1.1142	2086	1
KH2013:KH.C1.1237	1324	9
KH2013:KH.C1.1267	4176	176
KH2013:KH.C1.1006	274	1
KH2013:KH.C1.1130	1599	1
KH2013:KH.C1.1015	699	0
KH2013:KH.C1.807	2219	247
KH2013:KH.C1.386	1430	46
KH2013:KH.C1.1057	2025	23
KH2013:KH.C1.427	1349	18
KH2013:KH.C1.336	2993	428
KH2013:KH.C1.281	1195	68
KH2013:KH.C1.833	826	23
KH2013:KH.C1.439	1474	119
KH2013:KH.C1.372	1572	0
KH2013:KH.C1.509	288	2
KH2013:KH.C1.505	3779	867
KH2013:KH.C1.862	1125	65
KH2013:KH.C1.390	591	14
KH2013:KH.C1.761	1435	1
KH2013:KH.C1.1205	1734	72
KH2013:KH.C1.444	750	0
KH2013:KH.C1.992	900	33
KH2013:KH.C1.741	3022	123
KH2013:KH.C1.398	1180	437
KH2013:KH.C1.569	837	1
KH2013:KH.C1.302	2478	8
KH2013:KH.C1.848	1367	264
KH2013:KH.C1.1234	867	2
KH2013:KH.C1.982	1351	41
KH2013:KH.C1.1133	1228	11
KH2013:KH.C1.1217	2129	152
KH2013:KH.C1.774	1926	18
KH2013:KH.C1.1008	2045	2035
KH2013:KH.C1.1059	2822	461
KH2013:KH.C1.1095	1707	336
KH2013:KH.C1.328	566	35
KH2013:KH.C1.35	1509	456
KH2013:KH.C1.7	3243	613
KH2013:KH.C1.37	1067	5
KH2013:KH.C1.643	1076	19
KH2013:KH.C1.756	1274	271
KH2013:KH.C1.931	6314	5585
KH2013:KH.C1.353	1377	66
KH2013:KH.C1.652	2092	5
KH2013:KH.C1.686	3707	1
KH2013:KH.C1.274	4693	136
KH2013:KH.C1.707	2095	2
KH2013:KH.C1.3	663	0
KH2013:KH.C1.102	1616	2
KH2013:KH.C1.711	2829	378
KH2013:KH.C1.1264	898	1
KH2013:KH.C1.1184	1133	146
KH2013:KH.C1.1058	2584	424
KH2013:KH.C1.1110	1720	7
KH2013:KH.C1.125	1778	36
KH2013:KH.C1.295	921	3
KH2013:KH.C1.316	1379	0
KH2013:KH.C1.175	2127	409
KH2013:KH.C1.638	1484	21
KH2013:KH.C1.467	1950	115
KH2013:KH.C1.53	895	99
KH2013:KH.C1.342	479	406
KH2013:KH.C1.1265	1305	649
KH2013:KH.C1.447	3843	1261
KH2013:KH.C1.244	6024	63179
KH2013:KH.C1.24	1549	228
KH2013:KH.C1.365	388	0
KH2013:KH.C1.409	3861	3479
KH2013:KH.C1.1280	3651	11
KH2013:KH.C1.200	4017	1890
KH2013:KH.C1.1244	1802	290
KH2013:KH.C1.506	353	0
KH2013:KH.C1.1232	1400	78
KH2013:KH.C1.675	1254	122
KH2013:KH.C1.1236	1572	79
KH2013:KH.C1.12	2226	25
KH2013:KH.C1.362	2040	59
KH2013:KH.C1.194	1030	0
KH2013:KH.C1.339	4328	448
KH2013:KH.C1.685	2651	187
KH2013:KH.C1.1076	3315	394
KH2013:KH.C1.34	394	0
KH2013:KH.C1.179	2201	328
KH2013:KH.C1.380	2970	233
KH2013:KH.C1.808	2128	4
KH2013:KH.C1.731	2723	24
KH2013:KH.C1.54	3799	23
KH2013:KH.C1.418	739	0
KH2013:KH.C1.154	283	2
KH2013:KH.C1.13	2915	49
KH2013:KH.C1.1060	1995	30
KH2013:KH.C1.651	4236	34
KH2013:KH.C1.571	2735	1689
KH2013:KH.C1.794	537	0
KH2013:KH.C1.319	2870	13
KH2013:KH.C1.1211	10272	709
KH2013:KH.C1.271	433	5
KH2013:KH.C1.1129	2973	1846
KH2013:KH.C1.775	967	48
KH2013:KH.C1.586	547	0
KH2013:KH.C1.499	1547	0
KH2013:KH.C1.829	2660	18
KH2013:KH.C1.946	1316	1
KH2013:KH.C1.229	1387	0
KH2013:KH.C1.330	4698	1817
KH2013:KH.C1.784	1033	14
KH2013:KH.C1.407	3547	989
KH2013:KH.C1.904	3467	2231
KH2013:KH.C1.76	2764	3
KH2013:KH.C1.926	2316	7
KH2013:KH.C1.1063	1649	2
KH2013:KH.C1.210	961	2
KH2013:KH.C1.31	2424	28
KH2013:KH.C1.428	2047	870
KH2013:KH.C1.1231	6117	1597
KH2013:KH.C1.491	3938	375
KH2013:KH.C1.385	935	8
KH2013:KH.C1.209	1614	32
KH2013:KH.C1.694	1667	78
KH2013:KH.C1.364	1186	5
KH2013:KH.C1.978	2191	74
KH2013:KH.C1.932	578	8
KH2013:KH.C1.1172	2856	155
KH2013:KH.C1.212	2827	335
KH2013:KH.C1.279	5982	3043
KH2013:KH.C1.1178	2192	1252
KH2013:KH.C1.413	4255	1526
KH2013:KH.C1.480	998	5
KH2013:KH.C1.822	4826	1884
KH2013:KH.C1.197	1100	51
KH2013:KH.C1.721	1888	5
KH2013:KH.C1.762	1895	15
KH2013:KH.C1.1031	701	65
KH2013:KH.C1.679	980	18
KH2013:KH.C1.861	1389	187
KH2013:KH.C1.236	1103	3
KH2013:KH.C1.768	2559	469
